deck_id,card_id
807,26000011
808,26000011
814,26000011
816,26000011
820,26000011
824,26000011
826,26000011
846,26000011
856,26000011
871,26000011
880,26000011
891,26000011
895,26000011
900,26000011
901,26000011
907,26000011
913,26000011
915,26000011
916,26000011
917,26000011
922,26000011
923,26000011
925,26000011
929,26000011
939,26000011
944,26000011
945,26000011
950,26000011
963,26000011
969,26000011
973,26000011
977,26000011
989,26000011
997,26000011
998,26000011
1001,26000011
1006,26000011
1010,26000011
1012,26000011
1019,26000011
1030,26000011
1033,26000011
1041,26000011
1044,26000011
1061,26000011
1072,26000011
1076,26000011
1080,26000011
1081,26000011
1082,26000011
1083,26000011
1086,26000011
1095,26000011
1097,26000011
1098,26000011
1104,26000011
1112,26000011
1128,26000011
1132,26000011
1133,26000011
1134,26000011
1142,26000011
1154,26000011
1160,26000011
1166,26000011
1169,26000011
1188,26000011
1192,26000011
1196,26000011
1200,26000011
1205,26000011
1207,26000011
1208,26000011
1210,26000011
1211,26000011
1217,26000011
1223,26000011
1226,26000011
1234,26000011
1239,26000011
1250,26000011
1256,26000011
1267,26000011
1276,26000011
1283,26000011
1317,26000011
1322,26000011
1336,26000011
1348,26000011
1351,26000011
1356,26000011
1363,26000011
1373,26000011
1383,26000011
1399,26000011
1401,26000011
1404,26000011
1406,26000011
1407,26000011
1412,26000011
1415,26000011
1416,26000011
1420,26000011
1429,26000011
1436,26000011
1438,26000011
1441,26000011
1475,26000011
1478,26000011
1481,26000011
1503,26000011
1506,26000011
1511,26000011
1513,26000011
1515,26000011
1516,26000011
1519,26000011
1524,26000011
1525,26000011
1528,26000011
1529,26000011
1531,26000011
1537,26000011
1547,26000011
1553,26000011
1554,26000011
1561,26000011
1571,26000011
1573,26000011
1581,26000011
1589,26000011
1591,26000011
1593,26000011
1595,26000011
1598,26000011
1604,26000011
1612,26000011
1617,26000011
1622,26000011
1631,26000011
1632,26000011
1640,26000011
1642,26000011
1653,26000011
1654,26000011
1656,26000011
1664,26000011
1665,26000011
1670,26000011
1673,26000011
1676,26000011
1715,26000011
1720,26000011
1735,26000011
1736,26000011
1746,26000011
1757,26000011
1764,26000011
1765,26000011
1768,26000011
1769,26000011
1775,26000011
1779,26000011
1784,26000011
1788,26000011
1793,26000011
1796,26000011
1798,26000011
1801,26000011
1810,26000011
1818,26000011
1820,26000011
1824,26000011
1827,26000011
1828,26000011
1857,26000011
1858,26000011
1875,26000011
1877,26000011
1882,26000011
1887,26000011
1890,26000011
1891,26000011
1893,26000011
1894,26000011
1897,26000011
1899,26000011
1904,26000011
1905,26000011
1906,26000011
1923,26000011
1925,26000011
1927,26000011
1932,26000011
1934,26000011
1942,26000011
1945,26000011
1950,26000011
1953,26000011
1956,26000011
1961,26000011
1965,26000011
1973,26000011
1974,26000011
1976,26000011
1978,26000011
1981,26000011
1982,26000011
1983,26000011
1993,26000011
2000,26000011
2002,26000011
2012,26000011
2016,26000011
2018,26000011
2019,26000011
2024,26000011
2030,26000011
2032,26000011
2038,26000011
2041,26000011
2047,26000011
2050,26000011
2057,26000011
2065,26000011
2066,26000011
2070,26000011
2071,26000011
2076,26000011
2080,26000011
2081,26000011
2083,26000011
2085,26000011
2088,26000011
2089,26000011
2092,26000011
2104,26000011
2108,26000011
2112,26000011
2113,26000011
2124,26000011
2132,26000011
2135,26000011
2138,26000011
2139,26000011
2145,26000011
2154,26000011
2160,26000011
2161,26000011
2180,26000011
2182,26000011
2204,26000011
2208,26000011
2212,26000011
2215,26000011
2221,26000011
2224,26000011
2227,26000011
2230,26000011
2232,26000011
2238,26000011
2252,26000011
2255,26000011
2260,26000011
2265,26000011
2271,26000011
2275,26000011
2278,26000011
2285,26000011
2289,26000011
2294,26000011
2300,26000011
2305,26000011
2306,26000011
2307,26000011
2309,26000011
2323,26000011
2340,26000011
2343,26000011
2351,26000011
2355,26000011
2364,26000011
2369,26000011
2382,26000011
2387,26000011
2389,26000011
2401,26000011
2409,26000011
2418,26000011
2425,26000011
2438,26000011
2443,26000011
2448,26000011
2455,26000011
2460,26000011
2463,26000011
2470,26000011
2480,26000011
2483,26000011
2491,26000011
2492,26000011
2494,26000011
2508,26000011
2524,26000011
2525,26000011
2536,26000011
2547,26000011
2549,26000011
2551,26000011
2553,26000011
2562,26000011
2581,26000011
2588,26000011
2614,26000011
2615,26000011
2621,26000011
2622,26000011
2627,26000011
2628,26000011
2630,26000011
2631,26000011
2635,26000011
2637,26000011
2641,26000011
2652,26000011
2661,26000011
2662,26000011
2668,26000011
2673,26000011
2683,26000011
2686,26000011
2687,26000011
2700,26000011
2708,26000011
2718,26000011
2720,26000011
2724,26000011
2726,26000011
2730,26000011
2731,26000011
2732,26000011
2734,26000011
2736,26000011
2743,26000011
2745,26000011
2753,26000011
2766,26000011
2771,26000011
2789,26000011
2792,26000011
2803,26000011
2826,26000011
2845,26000011
2846,26000011
2876,26000011
2880,26000011
2884,26000011
2897,26000011
2902,26000011
2909,26000011
2912,26000011
2922,26000011
2930,26000011
2942,26000011
2944,26000011
2949,26000011
2950,26000011
2957,26000011
2991,26000011
3003,26000011
3007,26000011
3011,26000011
3015,26000011
3018,26000011
3020,26000011
3024,26000011
3035,26000011
3043,26000011
3047,26000011
3054,26000011
3056,26000011
3060,26000011
3065,26000011
3068,26000011
3076,26000011
3081,26000011
3091,26000011
3096,26000011
3097,26000011
3099,26000011
3101,26000011
3102,26000011
3105,26000011
3114,26000011
3124,26000011
3125,26000011
3129,26000011
3132,26000011
3134,26000011
3138,26000011
3139,26000011
3141,26000011
3146,26000011
3150,26000011
3152,26000011
3153,26000011
3156,26000011
3157,26000011
3160,26000011
3161,26000011
3170,26000011
3183,26000011
3185,26000011
3187,26000011
3199,26000011
3203,26000011
3224,26000011
3226,26000011
3228,26000011
3233,26000011
3236,26000011
3244,26000011
3245,26000011
3251,26000011
3263,26000011
3264,26000011
3265,26000011
3296,26000011
3301,26000011
3302,26000011
3307,26000011
3334,26000011
3344,26000011
3348,26000011
3353,26000011
3356,26000011
3358,26000011
3378,26000011
3383,26000011
3384,26000011
3390,26000011
3394,26000011
3396,26000011
3400,26000011
3403,26000011
3410,26000011
3429,26000011
3431,26000011
3433,26000011
3434,26000011
3435,26000011
3437,26000011
3440,26000011
3444,26000011
3448,26000011
3451,26000011
3454,26000011
3465,26000011
3467,26000011
3473,26000011
3474,26000011
3475,26000011
3478,26000011
3480,26000011
3489,26000011
3496,26000011
3499,26000011
3510,26000011
3513,26000011
3520,26000011
3526,26000011
3528,26000011
3540,26000011
3545,26000011
3564,26000011
3574,26000011
3577,26000011
3579,26000011
3580,26000011
3581,26000011
3588,26000011
3590,26000011
3592,26000011
3598,26000011
3600,26000011
3602,26000011
3603,26000011
3604,26000011
3605,26000011
3611,26000011
3612,26000011
3613,26000011
3622,26000011
3627,26000011
3629,26000011
3632,26000011
3640,26000011
3642,26000011
3648,26000011
3652,26000011
3669,26000011
3672,26000011
3673,26000011
3674,26000011
3675,26000011
3679,26000011
3707,26000011
3729,26000011
3739,26000011
3748,26000011
3749,26000011
3750,26000011
3752,26000011
3755,26000011
3759,26000011
3765,26000011
3766,26000011
3787,26000011
3795,26000011
3811,26000011
3819,26000011
3820,26000011
3849,26000011
3867,26000011
3868,26000011
3883,26000011
3887,26000011
3888,26000011
3892,26000011
3896,26000011
3898,26000011
3904,26000011
3907,26000011
3908,26000011
3920,26000011
3941,26000011
3970,26000011
3978,26000011
4001,26000011
4007,26000011
4008,26000011
4012,26000011
4013,26000011
4028,26000011
4029,26000011
4035,26000011
4045,26000011
4067,26000011
4082,26000011
4096,26000011
4097,26000011
4099,26000011
4100,26000011
4103,26000011
4106,26000011
4110,26000011
4119,26000011
4121,26000011
4123,26000011
4126,26000011
4135,26000011
4141,26000011
4146,26000011
4148,26000011
4150,26000011
4162,26000011
4167,26000011
4177,26000011
4178,26000011
4188,26000011
4200,26000011
4209,26000011
4226,26000011
4233,26000011
4234,26000011
4238,26000011
4240,26000011
4247,26000011
4254,26000011
4261,26000011
4299,26000011
4308,26000011
4315,26000011
1,26000012
8,26000012
20,26000012
21,26000012
34,26000012
40,26000012
47,26000012
52,26000012
53,26000012
54,26000012
71,26000012
81,26000012
84,26000012
85,26000012
86,26000012
89,26000012
103,26000012
112,26000012
123,26000012
124,26000012
129,26000012
136,26000012
156,26000012
165,26000012
166,26000012
168,26000012
187,26000012
194,26000012
195,26000012
198,26000012
201,26000012
206,26000012
213,26000012
214,26000012
218,26000012
223,26000012
224,26000012
248,26000012
250,26000012
255,26000012
280,26000012
285,26000012
290,26000012
294,26000012
296,26000012
308,26000012
311,26000012
322,26000012
325,26000012
329,26000012
336,26000012
343,26000012
346,26000012
347,26000012
352,26000012
353,26000012
354,26000012
361,26000012
370,26000012
373,26000012
377,26000012
381,26000012
384,26000012
394,26000012
396,26000012
405,26000012
415,26000012
433,26000012
438,26000012
440,26000012
458,26000012
463,26000012
481,26000012
484,26000012
485,26000012
493,26000012
495,26000012
496,26000012
501,26000012
522,26000012
526,26000012
538,26000012
540,26000012
542,26000012
544,26000012
560,26000012
562,26000012
565,26000012
567,26000012
572,26000012
574,26000012
583,26000012
590,26000012
591,26000012
598,26000012
609,26000012
610,26000012
617,26000012
623,26000012
626,26000012
641,26000012
667,26000012
689,26000012
690,26000012
698,26000012
705,26000012
706,26000012
709,26000012
717,26000012
737,26000012
738,26000012
741,26000012
755,26000012
767,26000012
781,26000012
791,26000012
794,26000012
799,26000012
800,26000012
807,26000012
815,26000012
817,26000012
823,26000012
839,26000012
841,26000012
844,26000012
846,26000012
852,26000012
888,26000012
890,26000012
908,26000012
910,26000012
911,26000012
913,26000012
914,26000012
921,26000012
937,26000012
939,26000012
940,26000012
945,26000012
961,26000012
969,26000012
992,26000012
997,26000012
1000,26000012
1006,26000012
1007,26000012
1008,26000012
1009,26000012
1013,26000012
1030,26000012
1056,26000012
1086,26000012
1091,26000012
1092,26000012
1097,26000012
1101,26000012
1121,26000012
1125,26000012
1130,26000012
1132,26000012
1134,26000012
1139,26000012
1150,26000012
1152,26000012
1157,26000012
1165,26000012
1171,26000012
1175,26000012
1176,26000012
1177,26000012
1182,26000012
1188,26000012
1203,26000012
1205,26000012
1208,26000012
1216,26000012
1233,26000012
1255,26000012
1268,26000012
1277,26000012
1279,26000012
1280,26000012
1300,26000012
1314,26000012
1321,26000012
1322,26000012
1337,26000012
1355,26000012
1359,26000012
1366,26000012
1370,26000012
1376,26000012
1386,26000012
1387,26000012
1388,26000012
1391,26000012
1392,26000012
1397,26000012
1399,26000012
1401,26000012
1402,26000012
1404,26000012
1405,26000012
1406,26000012
1407,26000012
1411,26000012
1413,26000012
1414,26000012
1415,26000012
1432,26000012
1435,26000012
1441,26000012
1444,26000012
1448,26000012
1461,26000012
1468,26000012
1476,26000012
1508,26000012
1515,26000012
1522,26000012
1536,26000012
1545,26000012
1546,26000012
1556,26000012
1576,26000012
1597,26000012
1635,26000012
1636,26000012
1664,26000012
1671,26000012
1678,26000012
1681,26000012
1692,26000012
1700,26000012
1702,26000012
1703,26000012
1711,26000012
1713,26000012
1717,26000012
1719,26000012
1721,26000012
1746,26000012
1759,26000012
1764,26000012
1770,26000012
1794,26000012
1796,26000012
1804,26000012
1826,26000012
1830,26000012
1833,26000012
1836,26000012
1851,26000012
1856,26000012
1867,26000012
1887,26000012
1897,26000012
1918,26000012
1921,26000012
1922,26000012
1924,26000012
1925,26000012
1927,26000012
1932,26000012
1934,26000012
1935,26000012
1937,26000012
1939,26000012
1942,26000012
1946,26000012
1947,26000012
1948,26000012
1952,26000012
1965,26000012
1969,26000012
1975,26000012
1991,26000012
1992,26000012
2009,26000012
2011,26000012
2022,26000012
2024,26000012
2030,26000012
2038,26000012
2056,26000012
2066,26000012
2069,26000012
2077,26000012
2081,26000012
2094,26000012
2104,26000012
2108,26000012
2113,26000012
2115,26000012
2124,26000012
2135,26000012
2138,26000012
2139,26000012
2150,26000012
2151,26000012
2182,26000012
2195,26000012
2205,26000012
2227,26000012
2228,26000012
2229,26000012
2230,26000012
2231,26000012
2241,26000012
2249,26000012
2252,26000012
2258,26000012
2259,26000012
2260,26000012
2262,26000012
2264,26000012
2267,26000012
2277,26000012
2280,26000012
2283,26000012
2284,26000012
2285,26000012
2291,26000012
2305,26000012
2306,26000012
2325,26000012
2328,26000012
2335,26000012
2345,26000012
2349,26000012
2354,26000012
2365,26000012
2383,26000012
2385,26000012
2392,26000012
2393,26000012
2417,26000012
2421,26000012
2423,26000012
2443,26000012
2458,26000012
2465,26000012
2474,26000012
2481,26000012
2482,26000012
2506,26000012
2529,26000012
2534,26000012
2546,26000012
2547,26000012
2574,26000012
2591,26000012
2592,26000012
2594,26000012
2598,26000012
2600,26000012
2610,26000012
2626,26000012
2629,26000012
2630,26000012
2631,26000012
2636,26000012
2637,26000012
2638,26000012
2640,26000012
2643,26000012
2679,26000012
2681,26000012
2701,26000012
2712,26000012
2715,26000012
2719,26000012
2721,26000012
2725,26000012
2728,26000012
2729,26000012
2730,26000012
2737,26000012
2741,26000012
2753,26000012
2796,26000012
2806,26000012
2810,26000012
2813,26000012
2814,26000012
2817,26000012
2818,26000012
2822,26000012
2824,26000012
2826,26000012
2828,26000012
2830,26000012
2831,26000012
2839,26000012
2853,26000012
2855,26000012
2860,26000012
2864,26000012
2872,26000012
2879,26000012
2888,26000012
2894,26000012
2915,26000012
2917,26000012
2923,26000012
2925,26000012
2945,26000012
2948,26000012
2954,26000012
2957,26000012
2969,26000012
2971,26000012
2975,26000012
2991,26000012
2995,26000012
3002,26000012
3018,26000012
3020,26000012
3034,26000012
3046,26000012
3058,26000012
3060,26000012
3065,26000012
3076,26000012
3077,26000012
3083,26000012
3104,26000012
3126,26000012
3133,26000012
3142,26000012
3149,26000012
3158,26000012
3167,26000012
3169,26000012
3172,26000012
3180,26000012
3182,26000012
3184,26000012
3187,26000012
3203,26000012
3240,26000012
3251,26000012
3264,26000012
3266,26000012
3269,26000012
3278,26000012
3301,26000012
3302,26000012
3303,26000012
3307,26000012
3309,26000012
3331,26000012
3332,26000012
3342,26000012
3347,26000012
3355,26000012
3396,26000012
3403,26000012
3412,26000012
3429,26000012
3444,26000012
3448,26000012
3449,26000012
3461,26000012
3463,26000012
3479,26000012
3482,26000012
3492,26000012
3503,26000012
3518,26000012
3531,26000012
3548,26000012
3573,26000012
3579,26000012
3584,26000012
3602,26000012
3603,26000012
3604,26000012
3606,26000012
3609,26000012
3614,26000012
3630,26000012
3636,26000012
3642,26000012
3648,26000012
3656,26000012
3667,26000012
3668,26000012
3669,26000012
3671,26000012
3692,26000012
3701,26000012
3704,26000012
3721,26000012
3741,26000012
3742,26000012
3744,26000012
3754,26000012
3759,26000012
3760,26000012
3765,26000012
3766,26000012
3767,26000012
3796,26000012
3798,26000012
3841,26000012
3849,26000012
3855,26000012
3881,26000012
3887,26000012
3888,26000012
3890,26000012
3891,26000012
3924,26000012
3929,26000012
3930,26000012
3931,26000012
3932,26000012
3933,26000012
3934,26000012
3936,26000012
3937,26000012
3939,26000012
3940,26000012
3941,26000012
3942,26000012
3947,26000012
3948,26000012
3949,26000012
3950,26000012
3952,26000012
3984,26000012
3985,26000012
3987,26000012
4022,26000012
4024,26000012
4054,26000012
4057,26000012
4072,26000012
4077,26000012
4093,26000012
4097,26000012
4098,26000012
4105,26000012
4116,26000012
4119,26000012
4124,26000012
4125,26000012
4135,26000012
4136,26000012
4142,26000012
4148,26000012
4149,26000012
4151,26000012
4183,26000012
4186,26000012
4194,26000012
4200,26000012
4202,26000012
4253,26000012
4266,26000012
4276,26000012
4282,26000012
4284,26000012
4295,26000012
4315,26000012
4317,26000012
105,26000013
138,26000013
164,26000013
181,26000013
183,26000013
200,26000013
204,26000013
239,26000013
270,26000013
312,26000013
373,26000013
374,26000013
392,26000013
399,26000013
414,26000013
431,26000013
522,26000013
558,26000013
571,26000013
600,26000013
645,26000013
658,26000013
676,26000013
683,26000013
689,26000013
781,26000013
786,26000013
825,26000013
847,26000013
859,26000013
862,26000013
868,26000013
920,26000013
962,26000013
970,26000013
971,26000013
982,26000013
1023,26000013
1026,26000013
1039,26000013
1050,26000013
1061,26000013
1094,26000013
1103,26000013
1136,26000013
1154,26000013
1159,26000013
1162,26000013
1190,26000013
1192,26000013
1243,26000013
1263,26000013
1267,26000013
1274,26000013
1276,26000013
1282,26000013
1303,26000013
1306,26000013
1316,26000013
1319,26000013
1320,26000013
1324,26000013
1330,26000013
1339,26000013
1343,26000013
1361,26000013
1377,26000013
1410,26000013
1412,26000013
1422,26000013
1459,26000013
1469,26000013
1472,26000013
1497,26000013
1522,26000013
1552,26000013
1560,26000013
1581,26000013
1587,26000013
1616,26000013
1618,26000013
1622,26000013
1646,26000013
1691,26000013
1700,26000013
1703,26000013
1705,26000013
1708,26000013
1729,26000013
1755,26000013
1775,26000013
1783,26000013
1786,26000013
1789,26000013
1791,26000013
1821,26000013
1862,26000013
1864,26000013
1865,26000013
1918,26000013
1921,26000013
1929,26000013
1936,26000013
1947,26000013
1969,26000013
1972,26000013
1985,26000013
2005,26000013
2007,26000013
2019,26000013
2039,26000013
2045,26000013
2054,26000013
2060,26000013
2080,26000013
2153,26000013
2159,26000013
2169,26000013
2176,26000013
2194,26000013
2206,26000013
2242,26000013
2256,26000013
2263,26000013
2290,26000013
2310,26000013
2332,26000013
2352,26000013
2358,26000013
2364,26000013
2375,26000013
2415,26000013
2429,26000013
2454,26000013
2500,26000013
2538,26000013
2564,26000013
2592,26000013
2636,26000013
2647,26000013
2651,26000013
2658,26000013
2665,26000013
2674,26000013
2749,26000013
2751,26000013
2761,26000013
2767,26000013
2771,26000013
2777,26000013
2802,26000013
2813,26000013
2818,26000013
2863,26000013
2865,26000013
2873,26000013
2882,26000013
2883,26000013
2885,26000013
2890,26000013
2909,26000013
2972,26000013
2978,26000013
2985,26000013
2990,26000013
3030,26000013
3060,26000013
3061,26000013
3100,26000013
3131,26000013
3156,26000013
3166,26000013
3171,26000013
3176,26000013
3189,26000013
3205,26000013
3213,26000013
3222,26000013
3225,26000013
3227,26000013
3235,26000013
3266,26000013
3283,26000013
3297,26000013
3304,26000013
3335,26000013
3339,26000013
3348,26000013
3360,26000013
3364,26000013
3370,26000013
3374,26000013
3394,26000013
3398,26000013
3400,26000013
3415,26000013
3420,26000013
3431,26000013
3433,26000013
3445,26000013
3452,26000013
3458,26000013
3501,26000013
3526,26000013
3528,26000013
3659,26000013
3712,26000013
3716,26000013
3719,26000013
3751,26000013
3754,26000013
3765,26000013
3778,26000013
3779,26000013
3787,26000013
3800,26000013
3809,26000013
3819,26000013
3822,26000013
3842,26000013
3845,26000013
3853,26000013
3881,26000013
3884,26000013
3886,26000013
3889,26000013
3890,26000013
3937,26000013
3941,26000013
3943,26000013
3945,26000013
3948,26000013
3949,26000013
3964,26000013
3971,26000013
3979,26000013
3982,26000013
3988,26000013
3994,26000013
4001,26000013
4029,26000013
4048,26000013
4055,26000013
4063,26000013
4087,26000013
4090,26000013
4092,26000013
4130,26000013
4156,26000013
4176,26000013
4177,26000013
4194,26000013
4227,26000013
4241,26000013
4243,26000013
4247,26000013
4284,26000013
4303,26000013
4306,26000013
4317,26000013
13,26000014
17,26000014
18,26000014
21,26000014
28,26000014
36,26000014
44,26000014
92,26000014
95,26000014
102,26000014
106,26000014
114,26000014
129,26000014
133,26000014
164,26000014
165,26000014
182,26000014
192,26000014
194,26000014
198,26000014
200,26000014
205,26000014
235,26000014
243,26000014
252,26000014
257,26000014
265,26000014
271,26000014
287,26000014
302,26000014
304,26000014
310,26000014
339,26000014
342,26000014
343,26000014
358,26000014
359,26000014
374,26000014
378,26000014
384,26000014
385,26000014
392,26000014
393,26000014
400,26000014
409,26000014
414,26000014
422,26000014
430,26000014
444,26000014
455,26000014
462,26000014
465,26000014
470,26000014
472,26000014
495,26000014
503,26000014
508,26000014
509,26000014
516,26000014
517,26000014
525,26000014
534,26000014
540,26000014
545,26000014
547,26000014
550,26000014
585,26000014
600,26000014
628,26000014
631,26000014
685,26000014
686,26000014
701,26000014
702,26000014
718,26000014
721,26000014
732,26000014
774,26000014
780,26000014
791,26000014
804,26000014
827,26000014
832,26000014
845,26000014
847,26000014
864,26000014
865,26000014
874,26000014
880,26000014
887,26000014
898,26000014
900,26000014
911,26000014
949,26000014
962,26000014
967,26000014
977,26000014
991,26000014
1009,26000014
1011,26000014
1017,26000014
1023,26000014
1030,26000014
1039,26000014
1057,26000014
1059,26000014
1076,26000014
1083,26000014
1086,26000014
1089,26000014
1097,26000014
1098,26000014
1138,26000014
1143,26000014
1146,26000014
1182,26000014
1188,26000014
1211,26000014
1229,26000014
1230,26000014
1234,26000014
1239,26000014
1250,26000014
1263,26000014
1270,26000014
1273,26000014
1276,26000014
1280,26000014
1312,26000014
1330,26000014
1337,26000014
1339,26000014
1352,26000014
1361,26000014
1375,26000014
1376,26000014
1384,26000014
1387,26000014
1389,26000014
1400,26000014
1402,26000014
1404,26000014
1407,26000014
1409,26000014
1417,26000014
1440,26000014
1455,26000014
1464,26000014
1476,26000014
1481,26000014
1497,26000014
1500,26000014
1512,26000014
1534,26000014
1544,26000014
1551,26000014
1590,26000014
1639,26000014
1644,26000014
1647,26000014
1690,26000014
1699,26000014
1723,26000014
1769,26000014
1784,26000014
1821,26000014
1830,26000014
1872,26000014
1876,26000014
1879,26000014
1903,26000014
1912,26000014
1919,26000014
1920,26000014
1928,26000014
1959,26000014
1962,26000014
1964,26000014
1974,26000014
1979,26000014
1999,26000014
2008,26000014
2016,26000014
2017,26000014
2019,26000014
2024,26000014
2033,26000014
2042,26000014
2051,26000014
2053,26000014
2074,26000014
2083,26000014
2151,26000014
2186,26000014
2199,26000014
2202,26000014
2206,26000014
2212,26000014
2215,26000014
2219,26000014
2225,26000014
2241,26000014
2244,26000014
2250,26000014
2258,26000014
2272,26000014
2279,26000014
2291,26000014
2322,26000014
2325,26000014
2335,26000014
2337,26000014
2342,26000014
2350,26000014
2354,26000014
2387,26000014
2394,26000014
2396,26000014
2397,26000014
2402,26000014
2407,26000014
2442,26000014
2450,26000014
2461,26000014
2468,26000014
2479,26000014
2503,26000014
2535,26000014
2545,26000014
2571,26000014
2595,26000014
2627,26000014
2635,26000014
2636,26000014
2682,26000014
2683,26000014
2712,26000014
2713,26000014
2716,26000014
2718,26000014
2723,26000014
2739,26000014
2745,26000014
2748,26000014
2764,26000014
2808,26000014
2819,26000014
2838,26000014
2841,26000014
2844,26000014
2847,26000014
2853,26000014
2854,26000014
2856,26000014
2869,26000014
2888,26000014
2895,26000014
2901,26000014
2909,26000014
2921,26000014
2940,26000014
2952,26000014
2974,26000014
2981,26000014
2998,26000014
3000,26000014
3016,26000014
3017,26000014
3019,26000014
3024,26000014
3030,26000014
3039,26000014
3064,26000014
3076,26000014
3090,26000014
3129,26000014
3153,26000014
3157,26000014
3165,26000014
3186,26000014
3190,26000014
3195,26000014
3213,26000014
3222,26000014
3231,26000014
3232,26000014
3241,26000014
3246,26000014
3271,26000014
3276,26000014
3277,26000014
3282,26000014
3292,26000014
3316,26000014
3347,26000014
3358,26000014
3373,26000014
3390,26000014
3392,26000014
3400,26000014
3401,26000014
3417,26000014
3449,26000014
3454,26000014
3461,26000014
3477,26000014
3485,26000014
3489,26000014
3500,26000014
3505,26000014
3525,26000014
3545,26000014
3557,26000014
3559,26000014
3573,26000014
3574,26000014
3576,26000014
3583,26000014
3609,26000014
3615,26000014
3622,26000014
3645,26000014
3662,26000014
3670,26000014
3676,26000014
3683,26000014
3685,26000014
3689,26000014
3694,26000014
3699,26000014
3701,26000014
3711,26000014
3713,26000014
3722,26000014
3725,26000014
3732,26000014
3736,26000014
3752,26000014
3762,26000014
3766,26000014
3777,26000014
3783,26000014
3792,26000014
3794,26000014
3797,26000014
3798,26000014
3799,26000014
3801,26000014
3808,26000014
3819,26000014
3883,26000014
3888,26000014
3898,26000014
3902,26000014
3908,26000014
3917,26000014
3933,26000014
3943,26000014
3944,26000014
3946,26000014
3948,26000014
3952,26000014
3955,26000014
3967,26000014
3979,26000014
3987,26000014
3990,26000014
4004,26000014
4035,26000014
4045,26000014
4050,26000014
4058,26000014
4061,26000014
4065,26000014
4076,26000014
4087,26000014
4103,26000014
4106,26000014
4115,26000014
4138,26000014
4139,26000014
4157,26000014
4162,26000014
4201,26000014
4209,26000014
4218,26000014
4220,26000014
4233,26000014
4260,26000014
4309,26000014
4,26000015
33,26000015
58,26000015
71,26000015
99,26000015
100,26000015
101,26000015
119,26000015
168,26000015
172,26000015
173,26000015
180,26000015
182,26000015
185,26000015
264,26000015
294,26000015
299,26000015
305,26000015
321,26000015
330,26000015
334,26000015
342,26000015
380,26000015
396,26000015
417,26000015
425,26000015
438,26000015
441,26000015
462,26000015
485,26000015
491,26000015
493,26000015
502,26000015
511,26000015
521,26000015
537,26000015
540,26000015
544,26000015
565,26000015
568,26000015
574,26000015
578,26000015
587,26000015
590,26000015
602,26000015
609,26000015
611,26000015
612,26000015
619,26000015
623,26000015
634,26000015
637,26000015
650,26000015
662,26000015
698,26000015
699,26000015
701,26000015
724,26000015
728,26000015
730,26000015
735,26000015
740,26000015
761,26000015
762,26000015
769,26000015
783,26000015
798,26000015
840,26000015
852,26000015
862,26000015
878,26000015
911,26000015
921,26000015
927,26000015
930,26000015
932,26000015
947,26000015
962,26000015
979,26000015
985,26000015
997,26000015
1010,26000015
1014,26000015
1022,26000015
1024,26000015
1028,26000015
1033,26000015
1040,26000015
1045,26000015
1053,26000015
1061,26000015
1067,26000015
1091,26000015
1108,26000015
1115,26000015
1144,26000015
1150,26000015
1152,26000015
1177,26000015
1180,26000015
1181,26000015
1184,26000015
1186,26000015
1200,26000015
1231,26000015
1247,26000015
1259,26000015
1267,26000015
1271,26000015
1279,26000015
1292,26000015
1301,26000015
1303,26000015
1304,26000015
1314,26000015
1329,26000015
1351,26000015
1357,26000015
1360,26000015
1370,26000015
1373,26000015
1379,26000015
1383,26000015
1387,26000015
1388,26000015
1395,26000015
1403,26000015
1405,26000015
1406,26000015
1407,26000015
1410,26000015
1413,26000015
1415,26000015
1435,26000015
1447,26000015
1448,26000015
1459,26000015
1461,26000015
1462,26000015
1546,26000015
1554,26000015
1577,26000015
1584,26000015
1586,26000015
1647,26000015
1651,26000015
1661,26000015
1677,26000015
1678,26000015
1694,26000015
1700,26000015
1709,26000015
1712,26000015
1716,26000015
1758,26000015
1788,26000015
1797,26000015
1808,26000015
1825,26000015
1839,26000015
1867,26000015
1883,26000015
1889,26000015
1905,26000015
1917,26000015
1925,26000015
1930,26000015
1933,26000015
1944,26000015
1947,26000015
1959,26000015
1965,26000015
1968,26000015
1975,26000015
2013,26000015
2015,26000015
2038,26000015
2039,26000015
2058,26000015
2089,26000015
2107,26000015
2158,26000015
2174,26000015
2192,26000015
2207,26000015
2211,26000015
2215,26000015
2224,26000015
2245,26000015
2253,26000015
2255,26000015
2264,26000015
2270,26000015
2301,26000015
2304,26000015
2318,26000015
2319,26000015
2340,26000015
2341,26000015
2346,26000015
2360,26000015
2370,26000015
2377,26000015
2425,26000015
2429,26000015
2443,26000015
2456,26000015
2457,26000015
2460,26000015
2463,26000015
2470,26000015
2481,26000015
2499,26000015
2500,26000015
2505,26000015
2529,26000015
2534,26000015
2551,26000015
2558,26000015
2598,26000015
2601,26000015
2612,26000015
2626,26000015
2628,26000015
2629,26000015
2639,26000015
2651,26000015
2674,26000015
2680,26000015
2695,26000015
2706,26000015
2724,26000015
2738,26000015
2744,26000015
2768,26000015
2805,26000015
2822,26000015
2846,26000015
2876,26000015
2890,26000015
2896,26000015
2907,26000015
2967,26000015
2986,26000015
2987,26000015
2995,26000015
3002,26000015
3036,26000015
3099,26000015
3116,26000015
3143,26000015
3163,26000015
3169,26000015
3183,26000015
