battle_id,battle_type,game_mode,arena_name,is_ladder
877480ebe01cfcca722361ee92f11d1e,riverRacePvP,Overtime_Ladder,Legendary Arena,0
8777484488a75f6be7d6ad2bde639123,tournament,DraftModeInsane,Frozen Peak,0
878234439cf7797d9ba886ecdd4a6489,trail,Ladder,Seasonal Arena 4,0
879f3e45c317067703d05b424a018d50,tournament,TripleElixir_Tournament,Jungle Arena,0
87c95d24d69ae99c588d9671c36fea68,PvP,Ladder,Clash Fest,1
87e8ee02cee74ae7c4178cf26757eb03,riverRacePvP,TripleElixir_Ladder,Clash Fest,0
880aeda200631d16f494d0349babb1a7,tournament,TripleElixir_Tournament,Barbarian Bowl,0
881e106d2e8a9f59e1c21403a5da2b32,trail,TeamVsTeam,Legendary Arena,0
8832669c5a1470f45c49d395a5c11d86,PvP,Ladder,Lumberlove Cabin,1
8857e09727e44988d147efdcd80b640b,tournament,TripleElixir_Tournament,Electro Valley,0
8881452b9b699cac45a0ab82d0c1ae29,tournament,TripleElixir_Tournament,Dragon Spa,0
8883bc45cdd17265bdf763371009a94e,tournament,TripleElixir_Tournament,Spell Valley,0
88be188e5b7c81a5826f2e3c39dce277,PvP,Ladder,Lumberlove Cabin,1
88d2ecf9b2761890e09f67ce14a964ab,tournament,DraftModeInsane,Clash Fest,0
88d32fdab90ccba60f64da092ddb28d9,trail,Ladder,Seasonal Arena 5,0
88d7d4e6491213fbe7ec7d1bb6789e3e,tournament,TripleElixir_Tournament,Miner's Mine,0
88d94b7e83e789efe775604f48c9b3cd,tournament,Draft_Competitive,Boot Camp,0
88de7ad78bfc53c3389679e22137135e,friendly,Friendly,Legendary Arena,0
88f0c9c633df1dcd07e374b993ee6f0f,trail,Showdown_Friendly,Legendary Arena,0
8909b99ee2d6727ec9ac087478ee5e68,pathOfLegend,Ranked1v1_NewArena,Legendary Arena,0
8914a005d997f15f80ae4e3800ef5581,tournament,TripleElixir_Tournament,Jungle Arena,0
89183c3a6324657773241774579c610e,trail,Ladder,Seasonal Arena 1,0
89207c2e2ff0ee4c94ea63b47417f922,PvP,Ladder,Clash Fest,1
8932a8f3aec172ee054bb3d2538af56b,tournament,TripleElixir_Tournament,Spell Valley,0
897a3de5415c14e28f9ccbb28a60be71,trail,TeamVsTeam,Legendary Arena,0
897c120894161a6ec596087c0c7ebd16,tournament,Draft_Competitive,Boot Camp,0
897e44180bb041d7b761577c126b53bd,tournament,DraftModeInsane,Royal Arena,0
89cee17c6a7c9c4aef3b15c12ad0e666,PvP,Ladder,Lumberlove Cabin,1
89d66bf4e5d128e36e32e910cd73279b,trail,Showdown_Friendly,Legendary Arena,0
89e960e8a865d6d75c8d4fc5f7c71cc2,tournament,Draft_Competitive,Spell Valley,0
89f5efa9afcdf6bae48514f007e94a75,tournament,TripleElixir_Tournament,Spell Valley,0
89fff5e4fa1af49471eb03bf46687aca,PvP,Ladder,Spooky Town,1
8a31cd757fb33f4cc7c12f8b83d2cd4c,trail,Ladder,Seasonal Arena 2,0
8a4d59381de9ac6a23a45948dd7bb224,PvP,Ladder,Lumberlove Cabin,1
8a51d3e9ae0597f2c8c364cdebe1cc1b,tournament,TripleElixir_Tournament,Builder's Workshop,0
8a570b375e345d6e0e495288f647a060,trail,Showdown_Friendly,Legendary Arena,0
8a57c795527ef63d35922962907e0372,tournament,Draft_Competitive,P.E.K.K.A's Playhouse,0
8a84f09b2baa68359b28c01be505204a,tournament,TripleElixir_Tournament,PANCAKES!,0
8a965990e0202d0822486a5706ff22f2,PvP,Ladder,Lumberlove Cabin,1
8aac7e99b622c5d74c93f11bf6f80c1a,trail,TeamVsTeam,Legendary Arena,0
8abcdcac543a2ac5601818ae0e6c7251,riverRacePvP,TripleElixir_Ladder,Lumberlove Cabin,0
8b1c89ac4e53955f76f276b065f1b8b0,PvP,Ladder,Legendary Arena,1
8b1e1b2e81766dd52348526761ba32a3,PvP,Ladder,Lumberlove Cabin,1
8b23fa9128e7b9baff7182961b3acb64,tournament,DraftModeInsane,Clash Fest,0
8b37a77685ba555207c029f1de46cf36,PvP,Ladder,Executioner's Kitchen,1
8b3ef1422f1a7b0943010498f9ac048c,tournament,Tournament,Jungle Arena,0
8b4e005f285ce9b0f4e0fd8a32e7e1d9,PvP,Ladder,Lumberlove Cabin,1
8b4ff3598273ac513ac543e83ce24b61,PvP,Ladder,Legendary Arena,1
8b6647e859db7d911078d8373872d523,tournament,TripleElixir_Tournament,Spooky Town,0
8b730092edcea8fb4fffbf18370f52e2,trail,TeamVsTeam,Legendary Arena,0
8b8048703a72a9f30d28a08eb5df8adb,PvP,Ladder,Lumberlove Cabin,1
8b90e93a26a492727cb96551ce49dc37,trail,DraftMode_Princess,Legendary Arena,0
8b949a2fe1151d42e64b1982c1a6134f,tournament,DraftMode,Rascal's Hideout,0
8bae2051cd085f254ab0a6658bd391c4,tournament,TripleElixir_Tournament,P.E.K.K.A's Playhouse,0
8bc5b2fa7a64a64dd49cec38d3f8ed9c,riverRaceDuel,CW_Duel_1v1,Lumberlove Cabin,0
8bcca4eb611df3fb7a599617e8fe21d3,tournament,TripleElixir_Tournament,Spooky Town,0
8bd5959964a2008014700de0dadba033,tournament,TripleElixir_Tournament,Goblin Stadium,0
8bdde76ce86f1673d6d9c8c1ee1c289c,pathOfLegend,Ranked1v1_NewArena,Legendary Arena,0
8c10e2aaa9562bec704d972a4f1cb7cd,tournament,TripleElixir_Tournament,Silent Sanctuary,0
8c227e5970416686409897efbce752dd,tournament,DraftMode,Miner's Mine,0
8c283c90550e60f7e859a745b6acf27f,tournament,TripleElixir_Tournament,Spooky Town,0
8c4436808a9eeaee631529c807a69dd3,PvP,Ladder,Executioner's Kitchen,1
8c87e1f7672a75f731267a906e5e8134,PvP,Ladder,Lumberlove Cabin,1
8c8cda4f3b19b0654b56f083055af47f,PvP,Ladder,Royal Arena,1
8ca468312e1e552f04af5013fb84a9e0,clanMate,DraftMode,Legendary Arena,0
8cb26a518d761386cb1e6c0cf8f9cb97,PvP,Ladder,Clash Fest,1
8cc4ab94df3c483223e1c40838421490,boatBattle,ClanWar_BoatBattle,Legendary Arena,0
8cd559f288c8a65e7054732d2eee1a17,tournament,TripleElixir_Tournament,Royal Crypt,0
8cd75fd0df30f714a4901546039b9559,PvP,Ladder,Clash Fest,1
8cdd67501818afc4c99d927877fbd12d,trail,Ladder,Seasonal Arena 4,0
8cf3a56ff7b42380f5f7aaf7f31f3a61,PvP,Ladder,Valkalla,1
8d0fa8e5636d6f97c261a57e791a2080,tournament,TripleElixir_Tournament,Frozen Peak,0
8d567e9502b24efdc29604276244a7e9,PvP,Ladder,Clash Fest,1
8d60cf9a8c0cd78d3b7294acefb6f172,PvP,Ladder,Royal Crypt,1
8d75982e058eb227d964fd2c17636a8f,tournament,Draft_Competitive,P.E.K.K.A's Playhouse,0
8d873d45ce8888d5317bf5b9a71a2341,tournament,DraftMode,Goblin Stadium,0
8d97b754e1f252e36db3bfb459b5af85,tournament,DraftModeInsane,Serenity Peak,0
8def317867de550f6b3523ef337a7bfe,trail,Showdown_Friendly,Legendary Arena,0
8e26cf8aa6b0a4c7ef12929da6b47f47,PvP,Ladder,Legendary Arena,1
8e2a3ad3e049520673adf8d8f61e9c96,boatBattle,ClanWar_BoatBattle,Legendary Arena,0
8e4f8b5594f1c0823f9e2ee626a24698,PvP,Ladder,Dragon Spa,1
8e5e11adcd7bb869af53ebac8b460785,boatBattle,ClanWar_BoatBattle,Legendary Arena,0
8e6801787c52845c522bba097c01ea25,PvP,Ladder,Lumberlove Cabin,1
8e8647ee3406dc7ac81ef7fd5eb5d6e8,friendly,Friendly,Lumberlove Cabin,0
8e8c167bfb6b19abad510267e69d36f4,riverRacePvP,CW_Battle_1v1,Legendary Arena,0
8eb9cb7ab5cd73d33d0a9baff09ae88a,PvP,Ladder,Lumberlove Cabin,1
8ee3b280881b94c20d7de6ebaa0a4925,clanMate2v2,TeamVsTeam_Touchdown_Draft,Touchdown Arena,0
8f16309143dc8d21ff112075618b6870,clanMate,Friendly,Royal Crypt,0
8f2d1dacc1bd7497f4c9e3fa63a3e75b,tournament,Draft_Competitive,PANCAKES!,0
8f2f313dd5ffcbef3bea48918ce192b9,PvP,Ladder,PANCAKES!,1
8f4052961dcf5a4f962d7ccdec683eea,tournament,Draft_Competitive,Builder's Workshop,0
8f53f6bc4f08d10b0c77454eb635f04d,PvP,Ladder,Legendary Arena,1
8f586c034c4e06283f9c4e1cd04a2b51,boatBattle,ClanWar_BoatBattle,Legendary Arena,0
8f5971f2df6e7a23f73c9795f313ec88,pathOfLegend,Ranked1v1_NewArena2,Legendary Arena,0
8f5f60444420baefa36b8dda59dd6351,trail,Showdown_Friendly,Legendary Arena,0
8f6e17ecd81026a406e9ca29f73a1311,PvP,Ladder,Lumberlove Cabin,1
8f6f0f3b43b58c2c341252f9cf3c124c,tournament,TripleElixir_Tournament,Dragon Spa,0
8f7e7e35f8805920d66e4ef9d8d8b408,trail,Showdown_Friendly,Legendary Arena,0
8f8ebca9503881a7978798eecdb47cbd,tournament,TripleElixir_Tournament,Dragon Spa,0
8fae46da1044612d2a9a05f23a668294,tournament,DraftModeInsane,PANCAKES!,0
8fca0585ecbf3d6445164f04e2b16e19,tournament,DraftModeInsane,Dragon Spa,0
8fe2778851d668e75e94cb9776d9c76a,tournament,TripleElixir_Tournament,Spell Valley,0
8fef35c6bf910a4bd1d28774c8f6fbea,PvP,Ladder,Royal Crypt,1
8ffe833d38ec134085f2a6c337cdca73,tournament,TripleElixir_Tournament,Executioner's Kitchen,0
8ffffb64348a74f7fb7329ead1ec02e4,tournament,TripleElixir_Tournament,Rascal's Hideout,0
90262f616af3510987e8e67fc33991dc,trail,Showdown_Friendly,Legendary Arena,0
902988211c6b70bc01a54afd6461329b,trail,Showdown_Friendly,Legendary Arena,0
90307d1d33f6a3b0304a79708e464d7f,boatBattle,ClanWar_BoatBattle,Legendary Arena,0
905d3f2516d52cbfb89ffe38770c4e05,PvP,Ladder,Lumberlove Cabin,1
905df109ae2b9ade67887473c18650d0,tournament,TripleElixir_Tournament,Serenity Peak,0
9074d5ecdaa36a430b6f6232eec441fa,riverRacePvP,TripleElixir_Ladder,Lumberlove Cabin,0
9085e0e91ff6acd8abe1687ec74b014a,trail,Showdown_Friendly,Legendary Arena,0
9098fc857996adfeea4df0f03545daaa,PvP,Ladder,Lumberlove Cabin,1
909a4417979a47ac1614858d67773156,PvP,Ladder,Lumberlove Cabin,1
90be36fa638d097d7495a83c7d96b6a5,PvP,Ladder,Serenity Peak,1
90d89e6d9c09f33ae4bab7c2aeebeeb4,friendly,ClassicDecks_Friendly,Legendary Arena,0
90df5b272ad9fd88a03410df868f78f3,trail,Ladder,Seasonal Arena 5,0
90e4aa71bc174ed93aa36c12fec72be9,PvP,Ladder,Lumberlove Cabin,1
90eb10d49463810f2df0c2b50b1709a5,PvP,Ladder,Valkalla,1
90f224ea42a3cb09f6420729cadf81a0,PvP,Ladder,Spooky Town,1
90fb2feb3d05ffc13277f469649e0e1f,trail,Ladder,Seasonal Arena 1,0
9103c410dd25107f32a6362cd4d8e7e9,tournament,TripleElixir_Tournament,Serenity Peak,0
91081bbd4bf26828ea2c81b16e7a4413,tournament,PickMode,Goblin Stadium,0
91392269edeea44320b26192fbc11ef3,tournament,PickMode,Goblin Stadium,0
91453ffc68eeef7b80bb34748a24c598,clanMate,PickMode,Legendary Arena,0
9161f954417ba675ea055a6ff93bccfb,tournament,DraftMode,Hog Mountain,0
917d90fca554fffd1f7be431fb9ecc32,tournament,TripleElixir_Tournament,Jungle Arena,0
917dafff5e1e0e442acfdc48e509235c,PvP,Ladder,Legendary Arena,1
917ea8fe2aadcdc9086ad43a993b3c68,riverRacePvP,TripleElixir_Ladder,Lumberlove Cabin,0
917f815e66f71fcc6871c6b6be7f1682,PvP,Ladder,Hog Mountain,1
9181b62fefd2ebb1088cc92a8050fd41,tournament,TripleElixir_Tournament,Spooky Town,0
91842b95cb21969413272439cee2054d,pathOfLegend,Ranked1v1_NewArena2,Legendary Arena,0
918f780a76c9d9dc9dddce849e1cf68a,boatBattle,ClanWar_BoatBattle,Legendary Arena,0
91b63a5ad6db826046fece052a92000b,PvP,Ladder,Hog Mountain,1
91bb05ae692ae331cf1ccf0ef46b7cdf,tournament,TripleElixir_Tournament,Jungle Arena,0
91dc49e6c96860267ff43709187d989b,clanMate,Draft_Competitive,Legendary Arena,0
91ed8792ea56ca351f3690b2ac3b7d5f,boatBattle,ClanWar_BoatBattle,Legendary Arena,0
9209b088b0aae410eac4dbfc024e4bc4,tournament,DraftMode,Electro Valley,0
92119bb5a34145a016250008e2fda302,friendly,Friendly,Lumberlove Cabin,0
921d8ee39f8f61b920f5aa5d580899e7,tournament,Draft_Competitive,Barbarian Bowl,0
926efda2863c8bb5bc6e940f25910f14,trail,TeamVsTeam,Legendary Arena,0
927ceaca6447653868f16535c32b94ed,PvP,Ladder,Lumberlove Cabin,1
92b1ec202cfc073058b3a766be0ef5b4,tournament,Draft_Competitive,Electro Valley,0
92b3df14e2d8a88c37a334081443abf5,riverRacePvP,CW_Battle_1v1,Royal Crypt,0
92b4252bf585fd281212916aa7708afb,tournament,DraftMode,Boot Camp,0
92ba2a4cc92fdc58b3d5ca8aad3fbc94,tournament,TripleElixir_Tournament,Spell Valley,0
92d67348e05a5e08af3b3defad00d62a,PvP,Ladder,Legendary Arena,1
92df344e3fc6197daf237b97b0079957,tournament,DraftMode,Clash Fest,0
92e46138d09414c29371bfe9e8a2c477,tournament,TripleElixir_Tournament,Executioner's Kitchen,0
92eb2228972b3d8f9d35aa18e39c8d24,tournament,TripleElixir_Tournament,Frozen Peak,0
9309887718ba74fc84a2f50dcda2d62b,PvP,Ladder,Frozen Peak,1
931e5156ea86ab2c542ae36b27be8598,tournament,Draft_Competitive,Silent Sanctuary,0
931f254940813c5df87e8f6398abedfe,clanMate2v2,TeamVsTeam,Lumberlove Cabin,0
933ca1726d6dc19488eb4e541ecf5bfe,PvP,Ladder,Lumberlove Cabin,1
93452617ddebe6de23549687d4dc9028,PvP,Ladder,Lumberlove Cabin,1
93482adfb90b368445a2cf00880d6c86,trail,Showdown_Friendly,Legendary Arena,0
934e31ade6188bdd69c97613aa8bb4a2,trail,Ladder,Seasonal Arena 5,0
9360578a91924e7b49e8686c8728ad95,trail,Showdown_Friendly,Legendary Arena,0
93b9268222f8f890932c000394350fd1,tournament,DraftModeInsane,PANCAKES!,0
93cc100dbabe4cb10f42f30680811576,PvP,Ladder,Valkalla,1
93d4d461c3bab98a8ba42f96a02e0963,riverRacePvP,TripleElixir_Ladder,Lumberlove Cabin,0
93e059ef5c61100b98c2942344a6b6e4,tournament,TripleElixir_Tournament,Rascal's Hideout,0
93e76dd0b1b300ee9001ca9b99795687,tournament,TripleElixir_Tournament,Goblin Stadium,0
93f177f22813365c24966830563d173c,trail,Ladder,Seasonal Arena 5,0
9407d1b88703593ce2a68f7803ec17be,PvP,Ladder,Serenity Peak,1
9414b4d1a8f85616cc97ae1a5ccb95ad,trail,Showdown_Friendly,Legendary Arena,0
941abf6756cc4471240c514976c71a5c,friendly,ClassicDecks_Friendly,Legendary Arena,0
941d2b14140ca3db5727e76f45271446,tournament,TripleElixir_Tournament,Rascal's Hideout,0
9427764aa5c0a310d59fb894b36225c3,PvP,Ladder,Lumberlove Cabin,1
942a65c87796b06a56ed55b4de1a3fa6,PvP,Ladder,Lumberlove Cabin,1
944f74049850921adbbc5b79d43cd984,tournament,DraftMode,Spooky Town,0
9458a2bce15bd68a1d91322ef058a81a,tournament,TripleElixir_Tournament,Clash Fest,0
94b0ca9f7ba52aa0b35b31a70bfc9fcd,PvP,Ladder,Lumberlove Cabin,1
94b4134755b129bdede79630a31b94ac,tournament,DraftModeInsane,Goblin Stadium,0
94c318c48f6051ec36ea297be31b83af,trail,Challenge_AllCards_EventDeck_NoSet,Legendary Arena,0
94da0c970aa5d727fcbd2de736144111,tournament,TripleElixir_Tournament,Hog Mountain,0
95002458498b8851737f4fc0111c68f0,pathOfLegend,Ranked1v1_NewArena2,Legendary Arena,0
950a159e633e98349d552e65b8b7616d,PvP,Ladder,Serenity Peak,1
952eb35117641184dcfc9b64f2f55108,tournament,TripleElixir_Tournament,Valkalla,0
952fddb9a3db03232afadb7f6b7b4a74,PvP,Ladder,Miner's Mine,1
953f6ed9f807c1a284863b0f40dc7daf,PvP,Ladder,Clash Fest,1
95510ce9d32d36801fd88c5f61888170,riverRaceDuelColosseum,CW_Duel_1v1,Legendary Arena,0
9581199f531117a159032578a360a60c,tournament,Draft_Competitive,Jungle Arena,0
95b270b9f2f26d0de82da4cb7b1f0278,pathOfLegend,Ranked1v1_NewArena2,Legendary Arena,0
95c3e822aa3d185c4aeafd64f2ccded6,boatBattle,ClanWar_BoatBattle,Legendary Arena,0
95d00e35751f6f4484adcf309347c5cd,PvP,Ladder,Lumberlove Cabin,1
95d297f7c21b4190c4cb347347655d3d,PvP,Ladder,Lumberlove Cabin,1
95f8536c011ac99bcc557d1c44280af3,tournament,Tournament,Valkalla,0
9625a64084271a40d50baa6b3bbc2585,trail,TeamVsTeam,Legendary Arena,0
96308a2b46b1fedee0019fc67f82fe2b,PvP,Ladder,Legendary Arena,1
9634963048c8f33d67d759f3f37ae264,tournament,TripleElixir_Tournament,Dragon Spa,0
9642dadd12d3ada17a719d3a43e3aa80,tournament,DraftMode,Silent Sanctuary,0
96529103633fd54b3b2e74a0887c8360,tournament,TripleElixir_Tournament,Miner's Mine,0
96584655782dacb5c8bb5d072172a6e0,PvP,Ladder,Lumberlove Cabin,1
9675965eac365250f4062854f680b0f3,tournament,DraftMode,Dragon Spa,0
967e3b37c53279c812b81666be6645ab,friendly,Friendly,Lumberlove Cabin,0
96c1f488c13c46fd419dd2a2a25e88d3,tournament,DraftModeInsane,Frozen Peak,0
9709c442b56d758a0d68be096207cc60,tournament,DraftMode,Miner's Mine,0
9712fed45506be61ee8372acea32e94e,friendly,Friendly,Clash Fest,0
9730da3f0569211c8de1ac275b69ae8a,trail,TeamVsTeam,Legendary Arena,0
976ab8d82515f20e8c10f819fd7ecb7f,friendly,PickMode,Legendary Arena,0
97721f2bc708551a357f655a02eedfb3,boatBattle,ClanWar_BoatBattle,Legendary Arena,0
977b8530685fcf46cc27ed06b8284443,tournament,TripleElixir_Tournament,Rascal's Hideout,0
977e8335484441ea3c3f7c9fdb2e8b56,tournament,TripleElixir_Tournament,Royal Arena,0
97a46e525ac710b9ca196858de7a8e7f,tournament,Draft_Competitive,Dragon Spa,0
97b1e6acf27879a900da63c41e6b3449,tournament,DraftMode,Jungle Arena,0
97ceea5ada74b67f45d593d3e84de373,riverRacePvP,TripleElixir_Ladder,Lumberlove Cabin,0
97fa5afa187d9b85aef268f37850801e,PvP,Ladder,Valkalla,1
9812cc28d309b48fac5b2351e9546a7e,tournament,DraftMode,Jungle Arena,0
983c855f8a4261a77d9a74c2aeadd262,tournament,DoubleElixir,Royal Arena,0
984104b9a0b3eae6ae9fc3b284e5d005,PvP,Ladder,Serenity Peak,1
9866cd414e2a6d466b7602812b6c6f15,riverRacePvP,TripleElixir_Ladder,Lumberlove Cabin,0
986773c711ad58f8db13396365602057,tournament,TripleElixir_Tournament,Silent Sanctuary,0
989a91a3e98576e8fd92e08cef600cfc,tournament,DraftModeInsane,Builder's Workshop,0
98a13649cba98e3a1a7103ec99932530,tournament,TripleElixir_Tournament,Electro Valley,0
98a5cb1c495889adbbd8d8305153fc6e,tournament,DraftMode,Lumberlove Cabin,0
98a77bf802152335f13e15eeda021654,tournament,TripleElixir_Tournament,Royal Arena,0
98bc2eafb6071925432e046bb97f3a54,PvP,Ladder,Lumberlove Cabin,1
98df2d832e69f0c7211c79aa28127e26,tournament,DraftModeInsane,Barbarian Bowl,0
98e0cb6a84ab85d03b40f4bd1a3fbe37,boatBattle,ClanWar_BoatBattle,Legendary Arena,0
98e35c86acb21c3885cf13f3a7be6324,boatBattle,ClanWar_BoatBattle,Legendary Arena,0
990a8c03d12865c80a50f07d6611d638,friendly,Draft_Competitive,Legendary Arena,0
990c4e50ab2d09e6f25bbb870fdc4a3d,tournament,Draft_Competitive,Hog Mountain,0
99147e5596b729292cb3a3ac4c002f1b,boatBattle,ClanWar_BoatBattle,Legendary Arena,0
991dcca8f1bf546be009a10837b4ab41,tournament,Draft_Competitive,Spell Valley,0
99370ca54c5cc08397ee7bde051c7e64,PvP,Ladder,Lumberlove Cabin,1
9948916f5fd71b79abb8066ccd3b1069,tournament,Tournament,Goblin Stadium,0
99539d354729c4c17333a01f22b62ea5,tournament,Draft_Competitive,Royal Crypt,0
9995620afd56c26c1afebe65324efe20,trail,7xElixir_Friendly_EventDeck,Legendary Arena,0
99ab80a1726981e1d0177f14febb53a4,trail,Challenge_AllCards_EventDeck_NoSet,Legendary Arena,0
99b709cc141e0a83783a67504aa705ac,tournament,DraftMode,Hog Mountain,0
99df39a586cd44c2f6b408e47b5026dc,tournament,TripleElixir_Tournament,PANCAKES!,0
99e7175e236f1729507d4fae838e0636,trail,Showdown_Friendly,Legendary Arena,0
99fb0ac698e1086d2935ac244517b229,tournament,Draft_Competitive,Clash Fest,0
9a42ad85f26a0c2ec8a4831fcbe0c064,tournament,TripleElixir_Tournament,Silent Sanctuary,0
9a50f52e2ee4e5c1fe20b6f51139253b,trail,Showdown_Friendly,Legendary Arena,0
9a8b14ab70e8ff3c1eed67e36ccbe78a,tournament,Draft_Competitive,P.E.K.K.A's Playhouse,0
9a8b58adefb8481975f117184951d0a6,riverRacePvP,TripleElixir_Ladder,Lumberlove Cabin,0
9a8c45e647bd26a770758095c798ba0d,tournament,Draft_Competitive,Miner's Mine,0
9a982fde7aec164a4496f582bb029362,tournament,PickMode,Hog Mountain,0
9aa5478c6177ee4cdc10cdaf6d5b461b,tournament,DraftModeInsane,Spell Valley,0
9ac4f7bbf2b457829bfee538ffc5618d,tournament,TripleElixir_Tournament,Executioner's Kitchen,0
9ad6236aabac78aa777153ec83418bf3,tournament,TripleElixir_Tournament,Spooky Town,0
9b0256cb558f9433c8d89cee981cb74b,tournament,DraftMode,Dragon Spa,0
9b02e6cad5c1900165054c2bda8d4511,tournament,DraftMode,Valkalla,0
9b315345b50d844a140dade7764d55f5,tournament,TripleElixir_Tournament,Silent Sanctuary,0
9b395cae6ae84bdbd5e97018615e24d7,tournament,TripleElixir_Tournament,Rascal's Hideout,0
9b3d245ecd1c993b2e38236dfad421e3,friendly,Friendly,Frozen Peak,0
9b59453c00082ee0a5cead6c8fcba499,PvP,Ladder,Royal Road,1
9b6df961ef0afa4005b7d4ba8e4ae61b,PvP,Ladder,Lumberlove Cabin,1
9b83890df5577b1820aa221dc5a45335,PvP,Ladder,Royal Arena,1
9b8df8a448d1d05ccc12f01a90047fa4,trail,TeamVsTeam,Legendary Arena,0
9baddc2a975bc8f74473fa5275704bda,trail,Ladder,Seasonal Arena 4,0
9bb476e2243105a088fc98675b0210b0,tournament,Draft_Competitive,Legendary Arena,0
9bb903e58668d9e1fdb6a0f00dfd40a6,tournament,Draft_Competitive,Builder's Workshop,0
9bc38bc76411d1e9453a7a58774b2aa1,PvP,Ladder,Royal Crypt,1
9c14a67478d817e0eb33d42c1df21f8f,tournament,DraftMode,Hog Mountain,0
9c2bdd6a720fb8cbc4ebeaab47cf4110,trail,Challenge_AllCards_EventDeck_NoSet,Legendary Arena,0
9c2cf4cfa4a29335c4ab9cbe5fa30d09,clanMate2v2,TeamVsTeam,Dragon Spa,0
9c3dbcd243bd94110008bba1b7396637,tournament,Tournament,Electro Valley,0
9c52bb31a7c7c1d90cd02e881ffbd476,PvP,Ladder,Lumberlove Cabin,1
9c56fdec8d76c3f2e98f2b937916119d,PvP,Ladder,Lumberlove Cabin,1
9c7c3cc165f3bc522661c6e5c742a203,tournament,TripleElixir_Tournament,Lumberlove Cabin,0
9c83233da251763f07588b3a8c8be33f,tournament,TripleElixir_Tournament,Goblin Stadium,0
9c84be7bc2b8b332db312737e7da45e8,PvP,Ladder,Lumberlove Cabin,1
9ca08f090914dc782014cf153b1f9cf9,tournament,Draft_Competitive,Electro Valley,0
9cb97eb82476a9b914d068b9ce8ec998,boatBattle,ClanWar_BoatBattle,Legendary Arena,0
9cc6b875deb1142c857cfbc346a55d5c,riverRacePvP,CW_Battle_1v1,Valkalla,0
9cded8a4d20bd747ff8c1c36f6a31229,trail,Showdown_Friendly,Legendary Arena,0
9cf0633d4fcc29c6277db75c883e2aef,trail,Challenge_AllCards_EventDeck_NoSet,Legendary Arena,0
9d09dc6e8a5d6eec57b08d863ce3db2f,friendly,7xElixir_Friendly,Legendary Arena,0
9d0f405968d6a02add11a1f5ba8b77c6,PvP,Ladder,Lumberlove Cabin,1
9d12ddfef8d7920481663893a0314d0a,PvP,Ladder,Lumberlove Cabin,1
9d1cdba33b38862f98ec65fa597e3fdb,trail,Ladder,Seasonal Arena 5,0
9d264e1110f0897ec0602477debb5978,PvP,Ladder,Valkalla,1
9d28935e0cf51bed8517baa723436a85,pathOfLegend,Ranked1v1_NewArena,Legendary Arena,0
9d804c7774f639c3be4e5295b01f7f05,tournament,TripleElixir_Tournament,Spell Valley,0
9d8f4130ab441261b13ae82e84f38b98,friendly,PickMode,Legendary Arena,0
9db05c7a4bf715204138fee48964e73c,friendly,Heist_Friendly,Legendary Arena,0
9dd34ee61fb62db64169cc0b800f26e1,boatBattle,ClanWar_BoatBattle,Legendary Arena,0
9e1e90041473e8490b06b0844bfd36ea,PvP,Ladder,Royal Crypt,1
9e30e23cd881834cb9d2353617667123,tournament,DraftModeInsane,Serenity Peak,0
9e42d4d1c6faa530e21159151fa9bbd4,tournament,TripleElixir_Tournament,Rascal's Hideout,0
9e4bcaf34c38d9cc15323babfb79cfc2,trail,Ladder,Seasonal Arena 4,0
9e53b86a86da341c5d11756107494bc3,PvP,Ladder,Lumberlove Cabin,1
9e558c5726e89c91d7aa1102b2312bbe,PvP,Ladder,Lumberlove Cabin,1
9e5717016d18af1a4afd0eb1267e846f,boatBattle,ClanWar_BoatBattle,Legendary Arena,0
9e6b8da036b7eedf2fe88c6bb7244114,tournament,Draft_Competitive,Barbarian Bowl,0
9e7a29e2c35a155a34e6aed30c516539,PvP,Ladder,Lumberlove Cabin,1
9e7ae25790a2ca8bacd32f87d6a7a9a4,PvP,Ladder,Lumberlove Cabin,1
9e7f52b8b1d5699d172e73a4438feea5,trail,TeamVsTeam,Legendary Arena,0
9e9a56b156333fcb39e9dbb562c6b19d,tournament,Draft_Competitive,Royal Arena,0
9e9b9dd4756800e7529c851e120d381d,tournament,DraftMode,Builder's Workshop,0
9ea7e18e622e2170923157cdfe5fb6b5,tournament,TripleElixir_Tournament,Electro Valley,0
9eb6a223254672bef047379f3d7f4e14,PvP,Ladder,Lumberlove Cabin,1
9ecf132158e47425c739cfd2e4006181,PvP,Ladder,Hog Mountain,1
9ef186302482ae5d250d8018317dc6bb,boatBattle,ClanWar_BoatBattle,Legendary Arena,0
9ef589f2a7a0a80227b58238760454aa,tournament,DraftMode,Boot Camp,0
9ef7630b8b817b3c4a48253429d0e64d,trail,Ladder,Seasonal Arena 4,0
9f10aaadacefb6b0365c7996144aea78,boatBattle,ClanWar_BoatBattle,Legendary Arena,0
9f1d53f480376a1dbe1bdce364c13775,boatBattle,ClanWar_BoatBattle,Legendary Arena,0
9f2daed45825925c6e75274a3ca828eb,tournament,TripleElixir_Tournament,Executioner's Kitchen,0
9f7f55f58d108a33e67cb68cf98b9458,PvP,Ladder,Lumberlove Cabin,1
9f913d6854b5caca4929774e038fc24c,boatBattle,ClanWar_BoatBattle,Legendary Arena,0
9f9f665d98989e893d0e828d4145e4d6,boatBattle,ClanWar_BoatBattle,Legendary Arena,0
