snapshot_id,deck_id,games_played,games_won,win_rate,pick_rate
4,1476,1,0,0.00,0.22
4,1503,1,0,0.00,0.22
4,1504,1,1,100.00,0.22
4,1638,2,0,0.00,0.43
4,1921,1,0,0.00,0.22
4,1922,1,0,0.00,0.22
4,1923,1,0,0.00,0.22
4,1924,1,1,100.00,0.22
4,1925,1,0,0.00,0.22
4,1926,1,1,100.00,0.22
4,1927,1,1,100.00,0.22
4,1928,1,0,0.00,0.22
4,1929,1,0,0.00,0.22
4,1930,11,9,81.82,2.38
4,1931,1,0,0.00,0.22
4,1932,1,0,0.00,0.22
4,1933,1,0,0.00,0.22
4,1934,1,1,100.00,0.22
4,1935,1,0,0.00,0.22
4,1936,1,0,0.00,0.22
4,1937,1,0,0.00,0.22
4,1938,1,0,0.00,0.22
4,1939,1,0,0.00,0.22
4,1940,1,1,100.00,0.22
4,1941,1,0,0.00,0.22
4,1942,1,1,100.00,0.22
4,1943,1,1,100.00,0.22
4,1944,4,2,50.00,0.86
4,1945,1,1,100.00,0.22
4,1946,1,0,0.00,0.22
4,1947,1,1,100.00,0.22
4,1948,1,0,0.00,0.22
4,1960,1,1,100.00,0.22
4,1961,1,0,0.00,0.22
4,1995,1,1,100.00,0.22
4,2251,1,1,100.00,0.22
4,2252,1,0,0.00,0.22
4,2259,1,0,0.00,0.22
4,2260,1,0,0.00,0.22
4,2261,1,1,100.00,0.22
4,2262,1,1,100.00,0.22
4,2263,1,0,0.00,0.22
4,2264,1,0,0.00,0.22
4,2265,1,1,100.00,0.22
4,2266,1,0,0.00,0.22
4,2267,1,0,0.00,0.22
4,2268,1,1,100.00,0.22
4,2269,1,1,100.00,0.22
4,2270,1,0,0.00,0.22
4,2271,1,0,0.00,0.22
4,2272,1,1,100.00,0.22
4,2277,1,0,0.00,0.22
4,2278,1,0,0.00,0.22
4,2279,1,0,0.00,0.22
4,2281,1,0,0.00,0.22
4,2352,1,0,0.00,0.22
4,2355,1,1,100.00,0.22
4,2621,1,1,100.00,0.22
4,2622,1,0,0.00,0.22
4,2623,1,0,0.00,0.22
4,2624,1,1,100.00,0.22
4,2625,4,2,50.00,0.86
4,2626,1,1,100.00,0.22
4,2627,1,1,100.00,0.22
4,2628,1,0,0.00,0.22
4,2629,1,0,0.00,0.22
4,2630,3,2,66.67,0.65
4,2631,1,1,100.00,0.22
4,2632,1,0,0.00,0.22
4,2633,1,0,0.00,0.22
4,2634,3,1,33.33,0.65
4,2635,1,1,100.00,0.22
4,2636,1,1,100.00,0.22
4,2637,1,0,0.00,0.22
4,2709,1,1,100.00,0.22
4,2710,1,0,0.00,0.22
4,2711,1,0,0.00,0.22
4,2712,1,1,100.00,0.22
4,2713,2,2,100.00,0.43
4,2714,1,0,0.00,0.22
4,2715,1,0,0.00,0.22
4,2716,2,0,0.00,0.43
4,2717,1,1,100.00,0.22
4,2718,1,1,100.00,0.22
4,2719,1,1,100.00,0.22
4,2720,1,0,0.00,0.22
4,2721,4,3,75.00,0.86
4,2722,1,1,100.00,0.22
4,2723,1,0,0.00,0.22
4,2724,1,0,0.00,0.22
4,2725,2,1,50.00,0.43
4,2726,1,1,100.00,0.22
4,2727,7,4,57.14,1.51
4,2728,1,1,100.00,0.22
4,2729,1,1,100.00,0.22
4,2730,2,1,50.00,0.43
4,2731,1,1,100.00,0.22
4,2732,1,0,0.00,0.22
4,2733,1,0,0.00,0.22
4,2734,1,1,100.00,0.22
4,2735,1,0,0.00,0.22
4,2805,1,1,100.00,0.22
4,2806,1,0,0.00,0.22
4,2809,1,1,100.00,0.22
4,2810,2,1,50.00,0.43
4,2811,1,0,0.00,0.22
4,2812,1,1,100.00,0.22
4,2813,16,10,62.50,3.46
4,2814,1,1,100.00,0.22
4,2815,1,0,0.00,0.22
4,2816,1,1,100.00,0.22
4,2817,1,0,0.00,0.22
4,2818,1,1,100.00,0.22
4,2819,1,1,100.00,0.22
4,2820,1,0,0.00,0.22
4,2821,1,0,0.00,0.22
4,2822,1,1,100.00,0.22
4,2823,1,0,0.00,0.22
4,2824,1,0,0.00,0.22
4,2825,1,0,0.00,0.22
4,2826,1,0,0.00,0.22
4,2827,1,0,0.00,0.22
4,2828,2,1,50.00,0.43
4,2829,1,0,0.00,0.22
4,2830,1,1,100.00,0.22
4,2831,2,2,100.00,0.43
4,2832,1,0,0.00,0.22
4,2833,1,0,0.00,0.22
4,2873,2,2,100.00,0.43
4,2881,1,0,0.00,0.22
4,2882,3,3,100.00,0.65
4,2883,2,0,0.00,0.43
4,2884,1,1,100.00,0.22
4,2885,2,2,100.00,0.43
4,2886,1,0,0.00,0.22
4,3301,1,0,0.00,0.22
4,3302,1,1,100.00,0.22
4,3303,1,0,0.00,0.22
4,3304,1,1,100.00,0.22
4,3305,2,0,0.00,0.43
4,3306,1,0,0.00,0.22
4,3307,1,1,100.00,0.22
4,3308,1,1,100.00,0.22
4,3311,1,1,100.00,0.22
4,3742,1,1,100.00,0.22
4,3743,1,0,0.00,0.22
4,3744,1,1,100.00,0.22
4,3746,2,0,0.00,0.43
4,3748,1,1,100.00,0.22
4,3749,1,1,100.00,0.22
4,3750,1,0,0.00,0.22
4,3755,1,0,0.00,0.22
4,3756,1,0,0.00,0.22
4,3757,1,1,100.00,0.22
4,3758,1,1,100.00,0.22
4,3759,1,1,100.00,0.22
4,3760,1,1,100.00,0.22
4,3761,1,0,0.00,0.22
4,3762,1,0,0.00,0.22
4,3763,1,0,0.00,0.22
4,3764,1,0,0.00,0.22
4,3765,1,1,100.00,0.22
4,3766,1,1,100.00,0.22
4,3767,1,0,0.00,0.22
4,3768,1,1,100.00,0.22
4,3769,1,1,100.00,0.22
4,3929,1,0,0.00,0.22
4,3930,1,0,0.00,0.22
4,3931,1,0,0.00,0.22
4,3932,1,0,0.00,0.22
4,3933,1,0,0.00,0.22
4,3934,1,0,0.00,0.22
4,3935,1,0,0.00,0.22
4,3936,1,0,0.00,0.22
4,3937,1,1,100.00,0.22
4,3938,1,0,0.00,0.22
4,3939,1,0,0.00,0.22
4,3940,1,0,0.00,0.22
4,3941,1,0,0.00,0.22
4,3942,1,0,0.00,0.22
4,3944,5,5,100.00,1.08
4,3945,1,0,0.00,0.22
4,3946,1,1,100.00,0.22
4,3947,1,0,0.00,0.22
4,3948,1,0,0.00,0.22
4,3949,1,0,0.00,0.22
4,3950,1,0,0.00,0.22
4,3951,1,0,0.00,0.22
4,4280,1,1,100.00,0.22
4,4281,1,1,100.00,0.22
4,4282,1,1,100.00,0.22
