battle_id,team_side,player_tag,deck_id,starting_trophies,trophy_change,crowns,is_winner
91bb05ae692ae331cf1ccf0ef46b7cdf,0,#R9CJLRLR,2452,1,,1,0
91bb05ae692ae331cf1ccf0ef46b7cdf,1,#Y290P209,155,1,1,3,1
91dc49e6c96860267ff43709187d989b,0,#CCY88P9PG,3525,8804,,0,0
91dc49e6c96860267ff43709187d989b,1,#V8P9UGQCU,3526,8336,,1,1
91ed8792ea56ca351f3690b2ac3b7d5f,0,#UQQ09RQVR,,,,3,1
91ed8792ea56ca351f3690b2ac3b7d5f,1,#VU928QGY9,3498,8760,,0,0
9209b088b0aae410eac4dbfc024e4bc4,0,#9RJ8PY2UY,3977,,1,2,1
9209b088b0aae410eac4dbfc024e4bc4,1,#LYURLUPP,3978,,,0,0
92119bb5a34145a016250008e2fda302,0,#J0Y92RQG8,583,10000,,0,0
92119bb5a34145a016250008e2fda302,1,#GY0RJJLV,1514,10000,,3,1
921d8ee39f8f61b920f5aa5d580899e7,0,#V0GYCJ8QG,1074,,1,2,1
921d8ee39f8f61b920f5aa5d580899e7,1,#VRJJP008Y,1075,,,1,0
926efda2863c8bb5bc6e940f25910f14,0,#RCL9GYU9U,671,,,1,0
926efda2863c8bb5bc6e940f25910f14,1,#QJLRVQY0J,673,,,3,1
927ceaca6447653868f16535c32b94ed,0,#UJ2GJJLGQ,799,10030,30,3,1
927ceaca6447653868f16535c32b94ed,1,#JRPCGCGG0,17,10030,-30,0,0
92b1ec202cfc073058b3a766be0ef5b4,0,#VLU92Y20P,2603,3,,1,0
92b1ec202cfc073058b3a766be0ef5b4,1,#V89QR00C8,2604,2,1,2,1
92b3df14e2d8a88c37a334081443abf5,0,#LJRYYYGLG,1469,6440,,0,0
92b3df14e2d8a88c37a334081443abf5,1,#2GV88CCUJ,1470,2200,,3,1
92b4252bf585fd281212916aa7708afb,0,#U9UQPPGP9,2090,,,0,0
92b4252bf585fd281212916aa7708afb,1,#2JUQLRP82,2091,3,1,1,1
92ba2a4cc92fdc58b3d5ca8aad3fbc94,0,#U9VPQVVG,146,,,1,0
92ba2a4cc92fdc58b3d5ca8aad3fbc94,1,#2Q8R0RQLY,4111,1,1,2,1
92d67348e05a5e08af3b3defad00d62a,0,#ULQCV0R82,3442,9581,-29,0,0
92d67348e05a5e08af3b3defad00d62a,1,#LCJ2JGGVU,3444,9584,29,3,1
92df344e3fc6197daf237b97b0079957,0,#CVLLL2CYR,1871,,,0,0
92df344e3fc6197daf237b97b0079957,1,#8C909YUG,1872,,1,3,1
92e46138d09414c29371bfe9e8a2c477,0,#900GU2GRQ,67,2,1,3,1
92e46138d09414c29371bfe9e8a2c477,1,#LQRPV2Y,119,2,,1,0
92eb2228972b3d8f9d35aa18e39c8d24,0,#2P2Q99G9C,2293,4,1,2,1
92eb2228972b3d8f9d35aa18e39c8d24,1,#2Q90PLLVY,267,4,,1,0
9309887718ba74fc84a2f50dcda2d62b,0,#VLU92Y20P,2630,2465,26,3,1
9309887718ba74fc84a2f50dcda2d62b,1,#JGLG8RQJC,2633,2430,-26,0,0
931e5156ea86ab2c542ae36b27be8598,0,#UGQ2Y888R,835,,1,1,1
931e5156ea86ab2c542ae36b27be8598,1,#UUVQCUC0P,836,,,0,0
931f254940813c5df87e8f6398abedfe,0,#UV0GJJUCG,1248,,,1,0
931f254940813c5df87e8f6398abedfe,1,#JV00LP2J8,1249,,,2,1
933ca1726d6dc19488eb4e541ecf5bfe,0,#8U29CJU2G,59,10060,30,1,1
933ca1726d6dc19488eb4e541ecf5bfe,1,#8CGQ20RRJ,2218,10060,-30,0,0
93452617ddebe6de23549687d4dc9028,0,#2JU8P922V,2376,10150,-30,0,0
93452617ddebe6de23549687d4dc9028,1,#QLVLY0UL,2379,10148,30,1,1
93482adfb90b368445a2cf00880d6c86,0,#20GLQ89U2R,2904,,,0,0
93482adfb90b368445a2cf00880d6c86,1,#GRG9GQGQ,2906,,,1,1
934e31ade6188bdd69c97613aa8bb4a2,0,#8PCCRLCRC,225,15264,29,1,1
934e31ade6188bdd69c97613aa8bb4a2,1,#92PGPRY20,3240,15259,-29,0,0
9360578a91924e7b49e8686c8728ad95,0,#U9PYL2CCJ,774,,,1,1
9360578a91924e7b49e8686c8728ad95,1,#UVL0QQL2R,774,,,0,0
93b9268222f8f890932c000394350fd1,0,#8902Y88LG,2443,1,,0,0
93b9268222f8f890932c000394350fd1,1,#PYLC8GQPC,2444,1,1,3,1
93cc100dbabe4cb10f42f30680811576,0,#JP9GCLYGP,249,9137,30,2,1
93cc100dbabe4cb10f42f30680811576,1,#20LYUQ0QJU,2355,9137,-30,1,0
93d4d461c3bab98a8ba42f96a02e0963,0,#8U29CJU2G,2214,10090,,0,0
93d4d461c3bab98a8ba42f96a02e0963,1,#YCPGPJYQC,2215,9145,,3,1
93e059ef5c61100b98c2942344a6b6e4,0,#P9UVQ988J,127,2,1,3,1
93e059ef5c61100b98c2942344a6b6e4,1,#QPLULP8LV,1609,1,,1,0
93e76dd0b1b300ee9001ca9b99795687,0,#R9CJLRLR,2451,1,,0,0
93e76dd0b1b300ee9001ca9b99795687,1,#2GGQ8JUQ2,15,2,1,1,1
93f177f22813365c24966830563d173c,0,#8UL0UCJLP,538,15140,-29,0,0
93f177f22813365c24966830563d173c,1,#CGPUR2YJP,3740,15145,29,1,1
9407d1b88703593ce2a68f7803ec17be,0,#UCYQ0PPPL,2730,4973,30,1,1
9407d1b88703593ce2a68f7803ec17be,1,#QJCJPCC2V,2732,4980,-30,0,0
9414b4d1a8f85616cc97ae1a5ccb95ad,0,#UV9L0C9LR,1446,,,0,0
9414b4d1a8f85616cc97ae1a5ccb95ad,1,#Y9JG9G2GC,287,,,1,1
941abf6756cc4471240c514976c71a5c,0,#PY0UP9GR8,1744,9547,,3,1
941abf6756cc4471240c514976c71a5c,1,#CUPLJGGLV,1745,7262,,1,0
941d2b14140ca3db5727e76f45271446,0,#8C0QC8RQ2,2070,,,0,0
941d2b14140ca3db5727e76f45271446,1,#299RC9Q2,2073,3,1,3,1
9427764aa5c0a310d59fb894b36225c3,0,#JRJ9RQPVQ,3053,10061,-30,0,0
9427764aa5c0a310d59fb894b36225c3,1,#209VRJ9L9Y,3056,10060,30,1,1
942a65c87796b06a56ed55b4de1a3fa6,0,#8C0QC8RQ2,418,10000,,0,0
942a65c87796b06a56ed55b4de1a3fa6,1,#8CCQRV20G,2068,10000,30,1,1
944f74049850921adbbc5b79d43cd984,0,#2RGVLCY90,3771,7,1,2,1
944f74049850921adbbc5b79d43cd984,1,#9VGPCQJVL,3772,5,,1,0
9458a2bce15bd68a1d91322ef058a81a,0,#2LCCQGYCR,1832,10,,1,0
9458a2bce15bd68a1d91322ef058a81a,1,#LGRPG0P,116,12,1,2,1
94b0ca9f7ba52aa0b35b31a70bfc9fcd,0,#8LPJR8YC2,49,10090,30,1,1
94b0ca9f7ba52aa0b35b31a70bfc9fcd,1,#9P0YP990Q,2032,10090,-30,0,0
94b4134755b129bdede79630a31b94ac,0,#20YUJLVP8C,764,3,1,1,1
94b4134755b129bdede79630a31b94ac,1,#URPY88VCQ,765,6,,0,0
94c318c48f6051ec36ea297be31b83af,0,#C28VCQJPV,3571,,,0,0
94c318c48f6051ec36ea297be31b83af,1,#GC2VVGVQV,3573,,1,1,1
94da0c970aa5d727fcbd2de736144111,0,#8PURYVPQL,52,9,1,1,1
94da0c970aa5d727fcbd2de736144111,1,#9QY9Y8LLY,1905,7,,0,0
95002458498b8851737f4fc0111c68f0,0,#8PCCRLCRC,225,,,1,0
95002458498b8851737f4fc0111c68f0,1,#UYJUJRC09,3234,,30,2,1
950a159e633e98349d552e65b8b7616d,0,#V0QV2GLGC,317,4690,-30,0,0
950a159e633e98349d552e65b8b7616d,1,#VYJP9RUUQ,2355,4690,30,3,1
952eb35117641184dcfc9b64f2f55108,0,#9GCR9RQP,82,1,,0,0
952eb35117641184dcfc9b64f2f55108,1,#2PRVLRVUV,1107,2,1,1,1
952fddb9a3db03232afadb7f6b7b4a74,0,#UCYQ0PPPL,2721,5030,30,1,1
952fddb9a3db03232afadb7f6b7b4a74,1,#VYJ2UR28V,1638,5034,-30,0,0
953f6ed9f807c1a284863b0f40dc7daf,0,#U9UQPPGP9,500,8230,-30,0,0
953f6ed9f807c1a284863b0f40dc7daf,1,#9QQ9PPG0P,2114,8225,30,1,1
95510ce9d32d36801fd88c5f61888170,0,#GC00GU2VV,,10000,,6,1
95510ce9d32d36801fd88c5f61888170,1,#QVLULR8YC,,8392,,1,0
9581199f531117a159032578a360a60c,0,#CVLLL2CYR,1884,,1,3,1
9581199f531117a159032578a360a60c,1,#C9RPRJRY9,1885,,,0,0
95b270b9f2f26d0de82da4cb7b1f0278,0,#UJ2GJJLGQ,817,,,0,0
95b270b9f2f26d0de82da4cb7b1f0278,1,#28RU0U8PL,818,,30,1,1
95c3e822aa3d185c4aeafd64f2ccded6,0,#8Q9QJV22,,,,0,0
95c3e822aa3d185c4aeafd64f2ccded6,1,#GURCR2LU,640,6066,,3,1
95d00e35751f6f4484adcf309347c5cd,0,#PP909P9L,130,10000,30,2,1
95d00e35751f6f4484adcf309347c5cd,1,#YGQGCQVY,3098,10000,,1,0
95d297f7c21b4190c4cb347347655d3d,0,#P8R0QGPCU,260,10385,32,1,1
95d297f7c21b4190c4cb347347655d3d,1,#22RR8LQCC,706,10411,-32,0,0
95f8536c011ac99bcc557d1c44280af3,0,#JLV0UUVJ8,552,4,1,1,1
95f8536c011ac99bcc557d1c44280af3,1,#VQGLRUU0V,555,1,,0,0
9625a64084271a40d50baa6b3bbc2585,0,#JJQ0UG9R9,2567,,,0,0
9625a64084271a40d50baa6b3bbc2585,1,#LJPPQ0YPR,2568,,,1,1
96308a2b46b1fedee0019fc67f82fe2b,0,#2JRY2P80G,4133,9752,-30,0,0
96308a2b46b1fedee0019fc67f82fe2b,1,#VL2J2YPYY,4153,9752,30,1,1
9634963048c8f33d67d759f3f37ae264,0,#YLQVVQLV,748,3,,2,0
9634963048c8f33d67d759f3f37ae264,1,#9LPGVC0GV,749,7,1,3,1
9642dadd12d3ada17a719d3a43e3aa80,0,#28UJ0PGPJ,2502,8,1,1,1
9642dadd12d3ada17a719d3a43e3aa80,1,#VYG22RQVL,2503,5,,0,0
96529103633fd54b3b2e74a0887c8360,0,#P2GRVQGVU,125,,1,2,1
96529103633fd54b3b2e74a0887c8360,1,#UY8RRYY8,150,,,0,0
96584655782dacb5c8bb5d072172a6e0,0,#P9UVQ988J,1595,10000,,0,0
96584655782dacb5c8bb5d072172a6e0,1,#P889UP90U,1598,10000,30,1,1
9675965eac365250f4062854f680b0f3,0,#RCL9GYU9U,662,2,1,3,1
9675965eac365250f4062854f680b0f3,1,#JPGCJV2U8,663,2,,0,0
967e3b37c53279c812b81666be6645ab,0,#2GLUJVVP2,2578,10170,,0,0
967e3b37c53279c812b81666be6645ab,1,#G2P9L8Y2,2573,10000,,1,1
96c1f488c13c46fd419dd2a2a25e88d3,0,#902PCG9V2,1552,,1,1,1
96c1f488c13c46fd419dd2a2a25e88d3,1,#V99LJJUJV,1553,,,0,0
9709c442b56d758a0d68be096207cc60,0,#L09YVPJCG,3324,,,1,0
9709c442b56d758a0d68be096207cc60,1,#8RY0RVGYC,3325,,1,3,1
9712fed45506be61ee8372acea32e94e,0,#PPLQ8GVVG,3883,8126,,0,0
9712fed45506be61ee8372acea32e94e,1,#VYJRCC9Q2,3884,8000,,1,1
9730da3f0569211c8de1ac275b69ae8a,0,#ULQCV0R82,3424,,,0,0
9730da3f0569211c8de1ac275b69ae8a,1,#P0RL9J88,3425,,,3,1
976ab8d82515f20e8c10f819fd7ecb7f,0,#UJLJPR8RQ,4287,5673,,1,1
976ab8d82515f20e8c10f819fd7ecb7f,1,#VLQLJJ90R,4288,7245,,0,0
97721f2bc708551a357f655a02eedfb3,0,#8LPJR8YC2,,,,0,0
97721f2bc708551a357f655a02eedfb3,1,#RCJP8CQ88,2059,8823,,3,1
977b8530685fcf46cc27ed06b8284443,0,#8J2PLV9Y,47,3,,0,0
977b8530685fcf46cc27ed06b8284443,1,#29P2LCRC,4314,1,1,1,1
977e8335484441ea3c3f7c9fdb2e8b56,0,#CG289JR,103,3,1,2,1
977e8335484441ea3c3f7c9fdb2e8b56,1,#C0PLR8CG,2304,1,,1,0
97a46e525ac710b9ca196858de7a8e7f,0,#2P29V8QUG,1689,,1,3,1
97a46e525ac710b9ca196858de7a8e7f,1,#V2RLV9LGR,1690,1,,1,0
97b1e6acf27879a900da63c41e6b3449,0,#UQQ09RQVR,3461,3,,0,0
97b1e6acf27879a900da63c41e6b3449,1,#G090LP2P,3462,1,1,1,1
97ceea5ada74b67f45d593d3e84de373,0,#8PURYVPQL,2853,8177,,0,0
97ceea5ada74b67f45d593d3e84de373,1,#8PGYRC2GC,2854,10000,,1,1
97fa5afa187d9b85aef268f37850801e,0,#JP9GCLYGP,249,9139,28,3,1
97fa5afa187d9b85aef268f37850801e,1,#CJJRURC8Q,2344,9119,-28,0,0
9812cc28d309b48fac5b2351e9546a7e,0,#2RGVLCY90,3808,1,1,1,1
9812cc28d309b48fac5b2351e9546a7e,1,#RPQJVQ2J,3809,,,0,0
983c855f8a4261a77d9a74c2aeadd262,0,#R92VVY0R,17,,1,3,1
983c855f8a4261a77d9a74c2aeadd262,1,#980J9LU8,4173,,,0,0
984104b9a0b3eae6ae9fc3b284e5d005,0,#VCRCCR0CV,333,4904,-30,1,0
984104b9a0b3eae6ae9fc3b284e5d005,1,#200UVJP0PY,1044,4904,30,2,1
9866cd414e2a6d466b7602812b6c6f15,0,#8U29CJU2G,2210,10000,,2,1
9866cd414e2a6d466b7602812b6c6f15,1,#QP9GP8J02,2233,10000,,0,0
986773c711ad58f8db13396365602057,0,#JPG88UQ,109,23,,0,0
986773c711ad58f8db13396365602057,1,#JU2RG02CJ,3115,5,1,1,1
989a91a3e98576e8fd92e08cef600cfc,0,#L09YVPJCG,3326,3,1,1,1
989a91a3e98576e8fd92e08cef600cfc,1,#20CLRJL2C9,3327,1,,0,0
98a13649cba98e3a1a7103ec99932530,0,#R92VVY0R,4164,2,1,3,1
98a13649cba98e3a1a7103ec99932530,1,#L9G99JPGQ,4184,1,,0,0
98a5cb1c495889adbbd8d8305153fc6e,0,#9RJ8PY2UY,3993,,1,1,1
98a5cb1c495889adbbd8d8305153fc6e,1,#JUQ0Y2G80,3994,,,0,0
98a77bf802152335f13e15eeda021654,0,#P9UVQ988J,127,1,,0,0
98a77bf802152335f13e15eeda021654,1,#C8YVG8VJ0,101,1,1,3,1
98bc2eafb6071925432e046bb97f3a54,0,#JJVYVRU0J,247,10030,30,2,1
98bc2eafb6071925432e046bb97f3a54,1,#VRCVPVQJ2,1001,10030,-30,1,0
98df2d832e69f0c7211c79aa28127e26,0,#PP909P9L,3077,2,,1,0
98df2d832e69f0c7211c79aa28127e26,1,#LVUP0LGJU,3078,6,1,3,1
98e0cb6a84ab85d03b40f4bd1a3fbe37,0,#JGPJV2GUC,3617,10000,,3,1
98e0cb6a84ab85d03b40f4bd1a3fbe37,1,#CGYQLLV9Y,,,,0,0
98e35c86acb21c3885cf13f3a7be6324,0,#8Q9QJV22,,,,3,1
98e35c86acb21c3885cf13f3a7be6324,1,#CJ2UCGR0G,645,7744,,0,0
990a8c03d12865c80a50f07d6611d638,0,#PY0UP9GR8,1728,9548,,1,0
990a8c03d12865c80a50f07d6611d638,1,#9VUVGV2CP,1729,10030,,2,1
990c4e50ab2d09e6f25bbb870fdc4a3d,0,#VRL82UPU2,3043,,1,2,1
990c4e50ab2d09e6f25bbb870fdc4a3d,1,#20L88CYUG0,3044,,,0,0
99147e5596b729292cb3a3ac4c002f1b,0,#UPUG29UV0,3271,8644,,3,1
99147e5596b729292cb3a3ac4c002f1b,1,#289JUYQ00,,,,0,0
991dcca8f1bf546be009a10837b4ab41,0,#VCRCCR0CV,1038,,,0,0
991dcca8f1bf546be009a10837b4ab41,1,#VGCJV9RVG,1039,,1,1,1
99370ca54c5cc08397ee7bde051c7e64,0,#PLQ8V9802,563,10000,30,2,1
99370ca54c5cc08397ee7bde051c7e64,1,#VQRC0YP0V,1762,10000,,1,0
9948916f5fd71b79abb8066ccd3b1069,0,#Y8CYUUPRL,378,1,1,1,1
9948916f5fd71b79abb8066ccd3b1069,1,#289JVGCU0,628,1,,0,0
99539d354729c4c17333a01f22b62ea5,0,#UQQ09RQVR,3485,,1,1,1
99539d354729c4c17333a01f22b62ea5,1,#20GJJYC9G8,3486,,,0,0
9995620afd56c26c1afebe65324efe20,0,#20L2QJYGGJ,2286,,,3,1
9995620afd56c26c1afebe65324efe20,1,#VLYRU89GJ,2288,,,1,0
99ab80a1726981e1d0177f14febb53a4,0,#LRQ220Y00,3691,4,,0,0
99ab80a1726981e1d0177f14febb53a4,1,#PUU2YU0Y2,1725,4,1,1,1
99b709cc141e0a83783a67504aa705ac,0,#RPQJVQ2J,4205,,1,3,1
99b709cc141e0a83783a67504aa705ac,1,#20GC0PQG20,4206,1,,0,0
99df39a586cd44c2f6b408e47b5026dc,0,#8RPCL9808,56,2,1,3,1
99df39a586cd44c2f6b408e47b5026dc,1,#80GLGGVCY,37,1,,0,0
99e7175e236f1729507d4fae838e0636,0,#UQQ09RQVR,1516,,,0,0
99e7175e236f1729507d4fae838e0636,1,#89VLGVLUP,3474,,,1,1
99fb0ac698e1086d2935ac244517b229,0,#VRL82UPU2,3009,2,,0,0
99fb0ac698e1086d2935ac244517b229,1,#VC8J2C989,3010,3,1,1,1
9a42ad85f26a0c2ec8a4831fcbe0c064,0,#CG289JR,103,1,,0,0
9a42ad85f26a0c2ec8a4831fcbe0c064,1,#YPYJ9U9J,159,1,1,2,1
9a50f52e2ee4e5c1fe20b6f51139253b,0,#PY0UP9GR8,774,,,0,0
9a50f52e2ee4e5c1fe20b6f51139253b,1,#9CVGQR0RP,774,,,3,1
9a8b14ab70e8ff3c1eed67e36ccbe78a,0,#JJVYVRU0J,975,5,1,2,1
9a8b14ab70e8ff3c1eed67e36ccbe78a,1,#209JPLR209,976,3,,0,0
9a8b58adefb8481975f117184951d0a6,0,#8PURYVPQL,2851,8177,,1,0
9a8b58adefb8481975f117184951d0a6,1,#9Y0UCC9P,2852,10000,,2,1
9a8c45e647bd26a770758095c798ba0d,0,#L09YVPJCG,3358,,1,2,1
9a8c45e647bd26a770758095c798ba0d,1,#2CCUYQJY9,3359,1,,1,0
9a982fde7aec164a4496f582bb029362,0,#UVYGV9G98,1159,1,,0,0
9a982fde7aec164a4496f582bb029362,1,#VV0UY80QP,1160,1,1,1,1
9aa5478c6177ee4cdc10cdaf6d5b461b,0,#CCRVCJ2YC,1316,5,,0,0
9aa5478c6177ee4cdc10cdaf6d5b461b,1,#QGCQLPV2V,1317,5,1,3,1
9ac4f7bbf2b457829bfee538ffc5618d,0,#YL2LLRPC9,170,1,1,3,1
9ac4f7bbf2b457829bfee538ffc5618d,1,#2QUVVJG,1814,2,,0,0
9ad6236aabac78aa777153ec83418bf3,0,#P9UVQ988J,127,3,,0,0
9ad6236aabac78aa777153ec83418bf3,1,#UULUC8L,149,6,1,3,1
9b0256cb558f9433c8d89cee981cb74b,0,#CVLLL2CYR,1865,,,0,0
9b0256cb558f9433c8d89cee981cb74b,1,#YCY9RCR2,1866,,1,1,1
9b02e6cad5c1900165054c2bda8d4511,0,#LQLY9PUQC,4057,,1,1,1
9b02e6cad5c1900165054c2bda8d4511,1,#JV2QJPUG8,4058,,,0,0
9b315345b50d844a140dade7764d55f5,0,#9GCR9RQP,82,1,1,3,1
9b315345b50d844a140dade7764d55f5,1,#8J2PLV9Y,47,1,,0,0
9b395cae6ae84bdbd5e97018615e24d7,0,#ULQCV0R82,3418,2,,0,0
9b395cae6ae84bdbd5e97018615e24d7,1,#28208PUQ,5,2,1,3,1
9b3d245ecd1c993b2e38236dfad421e3,0,#UJ2CCYJ9L,924,8273,,1,1
9b3d245ecd1c993b2e38236dfad421e3,1,#20L22GVG0V,925,2506,,0,0
9b59453c00082ee0a5cead6c8fcba499,0,#2RGVLCY90,415,10538,27,1,1
9b59453c00082ee0a5cead6c8fcba499,1,#PU29CULQP,3793,10508,-8,0,0
9b6df961ef0afa4005b7d4ba8e4ae61b,0,#J8YYY88YG,2000,10060,-30,0,0
9b6df961ef0afa4005b7d4ba8e4ae61b,1,#ULY8J099Q,2018,10060,30,1,1
9b83890df5577b1820aa221dc5a45335,0,#VYL2LPCRQ,359,2212,29,1,1
9b83890df5577b1820aa221dc5a45335,1,#UQVPV0QCU,3931,2202,-29,0,0
9b8df8a448d1d05ccc12f01a90047fa4,0,#8Q9QJV22,621,,,1,1
9b8df8a448d1d05ccc12f01a90047fa4,1,#PCVYVRL0U,623,,,0,0
9baddc2a975bc8f74473fa5275704bda,0,#GC00GU2VV,3398,13500,,0,0
9baddc2a975bc8f74473fa5275704bda,1,#P009PCCQ,3401,13500,150,3,1
9bb476e2243105a088fc98675b0210b0,0,#LQLY9PUQC,4078,3,1,1,1
9bb476e2243105a088fc98675b0210b0,1,#RGUGV8QGQ,4079,4,,0,0
9bb903e58668d9e1fdb6a0f00dfd40a6,0,#VYL2LPCRQ,3919,3,1,1,1
9bb903e58668d9e1fdb6a0f00dfd40a6,1,#UVCVRG08L,3920,3,,0,0
9bc38bc76411d1e9453a7a58774b2aa1,0,#LJRYYYGLG,464,6472,-30,0,0
9bc38bc76411d1e9453a7a58774b2aa1,1,#UQVYRVCJV,42,6472,30,1,1
9c14a67478d817e0eb33d42c1df21f8f,0,#LJRYYYGLG,1473,,,0,0
9c14a67478d817e0eb33d42c1df21f8f,1,#8C0JUYY0,1474,,1,1,1
9c2bdd6a720fb8cbc4ebeaab47cf4110,0,#22C0LY9J8,697,2,1,1,1
9c2bdd6a720fb8cbc4ebeaab47cf4110,1,#98V9CQRUR,701,2,,0,0
9c2cf4cfa4a29335c4ab9cbe5fa30d09,0,#20LLYPQ9VJ,1250,,,1,1
9c2cf4cfa4a29335c4ab9cbe5fa30d09,1,#JV00LP2J8,1252,,,0,0
9c3dbcd243bd94110008bba1b7396637,0,#RQQLUUG99,163,,1,1,1
9c3dbcd243bd94110008bba1b7396637,1,#UQUJ0J9L2,3741,,,0,0
9c52bb31a7c7c1d90cd02e881ffbd476,0,#CRVPCJR0V,236,10060,-30,0,0
9c52bb31a7c7c1d90cd02e881ffbd476,1,#VPR2CUJ0U,1355,10060,30,1,1
9c56fdec8d76c3f2e98f2b937916119d,0,#UJ2GJJLGQ,813,10000,,0,0
9c56fdec8d76c3f2e98f2b937916119d,1,#UR2C0P8Y2,814,10000,30,3,1
9c7c3cc165f3bc522661c6e5c742a203,0,#JPG88UQ,109,20,1,2,1
9c7c3cc165f3bc522661c6e5c742a203,1,#8YLUJ2JRL,3111,13,,0,0
9c83233da251763f07588b3a8c8be33f,0,#YL2LLRPC9,170,4,,0,0
9c83233da251763f07588b3a8c8be33f,1,#LCRR8CUY2,1807,,1,3,1
9c84be7bc2b8b332db312737e7da45e8,0,#RPQJVQ2J,4219,10111,-29,0,0
9c84be7bc2b8b332db312737e7da45e8,1,#PCR00GQQ,4220,10115,29,1,1
9ca08f090914dc782014cf153b1f9cf9,0,#UV0GJJUCG,1226,7,,0,0
9ca08f090914dc782014cf153b1f9cf9,1,#2LQ2QCYP8,1227,8,1,1,1
9cb97eb82476a9b914d068b9ce8ec998,0,#28UJ0PGPJ,,,,0,0
9cb97eb82476a9b914d068b9ce8ec998,1,#VYQQP8JGU,2534,7196,,3,1
9cc6b875deb1142c857cfbc346a55d5c,0,#UQQ09RQVR,3490,8615,,1,1
9cc6b875deb1142c857cfbc346a55d5c,1,#C9P2LJCUC,3491,9140,,0,0
9cded8a4d20bd747ff8c1c36f6a31229,0,#UQQ09RQVR,1516,,,0,0
9cded8a4d20bd747ff8c1c36f6a31229,1,#L9QCJJGPJ,2105,,,1,1
9cf0633d4fcc29c6277db75c883e2aef,0,#8RPCL9808,2997,1,1,2,1
9cf0633d4fcc29c6277db75c883e2aef,1,#8L9VL9GJ,2999,1,,0,0
9d09dc6e8a5d6eec57b08d863ce3db2f,0,#LJGUGQRPY,2145,10000,,0,0
9d09dc6e8a5d6eec57b08d863ce3db2f,1,#VC8J2C989,2144,8500,,3,1
9d0f405968d6a02add11a1f5ba8b77c6,0,#LRQ220Y00,191,10060,30,1,1
9d0f405968d6a02add11a1f5ba8b77c6,1,#LJQV0CCVQ,3670,10060,-30,0,0
9d12ddfef8d7920481663893a0314d0a,0,#J0Y92RQG8,583,10000,30,1,1
9d12ddfef8d7920481663893a0314d0a,1,#LRG0GPVLQ,1513,10000,,0,0
9d1cdba33b38862f98ec65fa597e3fdb,0,#J0Y92RQG8,583,15148,30,1,1
9d1cdba33b38862f98ec65fa597e3fdb,1,#GPV9JRG2P,1531,15149,-30,0,0
9d264e1110f0897ec0602477debb5978,0,#JP9GCLYGP,249,9228,-30,1,0
9d264e1110f0897ec0602477debb5978,1,#VYRC2JVGL,2352,9228,30,3,1
9d28935e0cf51bed8517baa723436a85,0,#8UL0UCJLP,538,,30,2,1
9d28935e0cf51bed8517baa723436a85,1,#8QP2CG8VP,3729,,,1,0
9d804c7774f639c3be4e5295b01f7f05,0,#2LCCQGYCR,1832,5,,0,0
9d804c7774f639c3be4e5295b01f7f05,1,#LGRPG0P,1109,11,1,3,1
9d8f4130ab441261b13ae82e84f38b98,0,#UJLJPR8RQ,4276,5704,,2,1
9d8f4130ab441261b13ae82e84f38b98,1,#20LVLVP9V9,4277,1066,,1,0
9db05c7a4bf715204138fee48964e73c,0,#2P29V8QUG,220,7179,,0,0
9db05c7a4bf715204138fee48964e73c,1,#20CRYGJRGG,1700,1663,,3,1
9dd34ee61fb62db64169cc0b800f26e1,0,#UV9L0C9LR,1453,6674,,0,0
9dd34ee61fb62db64169cc0b800f26e1,1,#YPYVQ08JL,,,,3,1
9e1e90041473e8490b06b0844bfd36ea,0,#RQQLUUG99,163,6075,30,3,1
9e1e90041473e8490b06b0844bfd36ea,1,#V9YYGJYQ2,3764,6079,-30,0,0
9e30e23cd881834cb9d2353617667123,0,#20YUJLVP8C,758,4,,1,0
9e30e23cd881834cb9d2353617667123,1,#QGCQLPV2V,759,6,1,2,1
9e42d4d1c6faa530e21159151fa9bbd4,0,#2P2Q99G9C,4023,,,1,0
9e42d4d1c6faa530e21159151fa9bbd4,1,#9G0YJCJV,4024,2,1,2,1
9e4bcaf34c38d9cc15323babfb79cfc2,0,#JGPJV2GUC,245,13500,,0,0
9e4bcaf34c38d9cc15323babfb79cfc2,1,#JL99YRQ2,3612,13500,150,1,1
9e53b86a86da341c5d11756107494bc3,0,#2GLUJVVP2,287,10082,-30,0,0
9e53b86a86da341c5d11756107494bc3,1,#2Y9VYVLV,714,10074,30,1,1
9e558c5726e89c91d7aa1102b2312bbe,0,#JRJ9RQPVQ,3048,10030,30,1,1
9e558c5726e89c91d7aa1102b2312bbe,1,#RVVQJQUQV,3052,10030,-30,0,0
9e5717016d18af1a4afd0eb1267e846f,0,#UV0GJJUCG,,,,0,0
9e5717016d18af1a4afd0eb1267e846f,1,#L88LRP9U2,1281,10000,,3,1
9e6b8da036b7eedf2fe88c6bb7244114,0,#VYL2LPCRQ,3921,2,1,1,1
9e6b8da036b7eedf2fe88c6bb7244114,1,#CQJYUCCUL,3922,1,,0,0
9e7a29e2c35a155a34e6aed30c516539,0,#VRL82UPU2,352,10075,-28,0,0
9e7a29e2c35a155a34e6aed30c516539,1,#LPV8UJYYG,3018,10092,28,1,1
9e7ae25790a2ca8bacd32f87d6a7a9a4,0,#R9CJLRLR,2454,10000,,1,0
9e7ae25790a2ca8bacd32f87d6a7a9a4,1,#9LUQRCUYY,2455,10000,30,2,1
